run_id,metric,value
V_coord_spectrum_r0_s113_untreated,f1_6,0.882051282051282
V_coord_spectrum_r0_s113_treated,accuracy,0.8956422018348624
V_coord_spectrum_r0_s113_treated,macro_f1,0.8951755927611161
V_coord_spectrum_r0_s113_treated,f1_4,0.9643463497453311
V_coord_spectrum_r0_s113_treated,f1_5,0.8422876949740035
V_coord_spectrum_r0_s113_treated,f1_6,0.8788927335640139
V_coord_spectrum_r1_s113_untreated,accuracy,0.8692660550458715
V_coord_spectrum_r1_s113_untreated,macro_f1,0.8670609884445377
V_coord_spectrum_r1_s113_untreated,f1_4,0.9470304975922953
V_coord_spectrum_r1_s113_untreated,f1_5,0.8061224489795918
V_coord_spectrum_r1_s113_untreated,f1_6,0.8480300187617261
V_coord_spectrum_r1_s113_treated,accuracy,0.8681192660550459
V_coord_spectrum_r1_s113_treated,macro_f1,0.8662517869122378
V_coord_spectrum_r1_s113_treated,f1_4,0.9466882067851373
V_coord_spectrum_r1_s113_treated,f1_5,0.8073701842546064
V_coord_spectrum_r1_s113_treated,f1_6,0.8446969696969697
Cr_coord_identified_material_r0_s113_untreated,accuracy,0.8796680497925311
Cr_coord_identified_material_r0_s113_untreated,macro_f1,0.8743547028341879
Cr_coord_identified_material_r0_s113_untreated,f1_4,0.9777777777777777
Cr_coord_identified_material_r0_s113_untreated,f1_5,0.7603305785123967
Cr_coord_identified_material_r0_s113_untreated,f1_6,0.8849557522123894
Cr_coord_identified_material_r0_s113_treated,accuracy,0.8713692946058091
Cr_coord_identified_material_r0_s113_treated,macro_f1,0.8658952084535351
Cr_coord_identified_material_r0_s113_treated,f1_4,0.9777777777777777
Cr_coord_identified_material_r0_s113_treated,f1_5,0.743801652892562
Cr_coord_identified_material_r0_s113_treated,f1_6,0.8761061946902655
Cr_coord_identified_material_r1_s113_untreated,accuracy,0.8836206896551724
Cr_coord_identified_material_r1_s113_untreated,macro_f1,0.8506766367824192
Cr_coord_identified_material_r1_s113_untreated,f1_4,0.926829268292683
Cr_coord_identified_material_r1_s113_untreated,f1_5,0.6966292134831461
Cr_coord_identified_material_r1_s113_untreated,f1_6,0.9285714285714286
Cr_coord_identified_material_r1_s113_treated,accuracy,0.896551724137931
Cr_coord_identified_material_r1_s113_treated,macro_f1,0.8660763230023192
Cr_coord_identified_material_r1_s113_treated,f1_4,0.9354838709677419
Cr_coord_identified_material_r1_s113_treated,f1_5,0.7294117647058823
Cr_coord_identified_material_r1_s113_treated,f1_6,0.9333333333333333
Cr_coord_spectrum_r0_s113_untreated,accuracy,0.8523206751054853
Cr_coord_spectrum_r0_s113_untreated,macro_f1,0.8382086496156965
Cr_coord_spectrum_r0_s113_untreated,f1_4,0.9586776859504132
Cr_coord_spectrum_r0_s113_untreated,f1_5,0.6788990825688074
Cr_coord_spectrum_r0_s113_untreated,f1_6,0.8770491803278688
Cr_coord_spectrum_r0_s113_treated,accuracy,0.8523206751054853
Cr_coord_spectrum_r0_s113_treated,macro_f1,0.8382086496156965
Cr_coord_spectrum_r0_s113_treated,f1_4,0.9586776859504132
Cr_coord_spectrum_r0_s113_treated,f1_5,0.6788990825688074
Cr_coord_spectrum_r0_s113_treated,f1_6,0.8770491803278688
Cr_coord_spectrum_r1_s113_untreated,accuracy,0.869198312236287
Cr_coord_spectrum_r1_s113_untreated,macro_f1,0.8252554913538147
Cr_coord_spectrum_r1_s113_untreated,f1_4,0.9565217391304348
Cr_coord_spectrum_r1_s113_untreated,f1_5,0.6172839506172839
Cr_coord_spectrum_r1_s113_untreated,f1_6,0.9019607843137255
Cr_coord_spectrum_r1_s113_treated,accuracy,0.8818565400843882
Cr_coord_spectrum_r1_s113_treated,macro_f1,0.8581184130436269
Cr_coord_spectrum_r1_s113_treated,f1_4,0.9705882352941176
Cr_coord_spectrum_r1_s113_treated,f1_5,0.7021276595744681
Cr_coord_spectrum_r1_s113_treated,f1_6,0.9016393442622951
Mn_coord_identified_material_r0_s113_untreated,accuracy,0.8115124153498872
Mn_coord_identified_material_r0_s113_untreated,macro_f1,0.7224913635171569
Mn_coord_identified_material_r0_s113_untreated,f1_4,0.55
Mn_coord_identified_material_r0_s113_untreated,f1_5,0.845437616387337
Mn_coord_identified_material_r0_s113_untreated,f1_6,0.7720364741641338
Mn_coord_identified_material_r0_s113_treated,accuracy,0.7821670428893905
Mn_coord_identified_material_r0_s113_treated,macro_f1,0.7353744838475746
Mn_coord_identified_material_r0_s113_treated,f1_4,0.6451612903225806
Mn_coord_identified_material_r0_s113_treated,f1_5,0.8128031037827352
Mn_coord_identified_material_r0_s113_treated,f1_6,0.748159057437408
Mn_coord_identified_material_r1_s113_untreated,accuracy,0.8217716115261473
Mn_coord_identified_material_r1_s113_untreated,macro_f1,0.7733167289331672
Mn_coord_identified_material_r1_s113_untreated,f1_4,0.6818181818181818
Mn_coord_identified_material_r1_s113_untreated,f1_5,0.8490909090909091
Mn_coord_identified_material_r1_s113_untreated,f1_6,0.7890410958904109
Mn_coord_identified_material_r1_s113_treated,accuracy,0.807897545357524
Mn_coord_identified_material_r1_s113_treated,macro_f1,0.7328119216031533
Mn_coord_identified_material_r1_s113_treated,f1_4,0.5714285714285714
Mn_coord_identified_material_r1_s113_treated,f1_5,0.8301526717557252
Mn_coord_identified_material_r1_s113_treated,f1_6,0.7968545216251638
Mn_coord_spectrum_r0_s113_untreated,accuracy,0.8142548596112311
Mn_coord_spectrum_r0_s113_untreated,macro_f1,0.7636660140085283
Mn_coord_spectrum_r0_s113_untreated,f1_4,0.6666666666666666
Mn_coord_spectrum_r0_s113_untreated,f1_5,0.843351548269581
Mn_coord_spectrum_r0_s113_untreated,f1_6,0.7809798270893372
Mn_coord_spectrum_r0_s113_treated,accuracy,0.7980561555075594
Mn_coord_spectrum_r0_s113_treated,macro_f1,0.7679834344938886
Mn_coord_spectrum_r0_s113_treated,f1_4,0.7123287671232876
Mn_coord_spectrum_r0_s113_treated,f1_5,0.825187969924812
Mn_coord_spectrum_r0_s113_treated,f1_6,0.7664335664335664
Mn_coord_spectrum_r1_s113_untreated,accuracy,0.8153347732181425
Mn_coord_spectrum_r1_s113_untreated,macro_f1,0.7329690589330692
Mn_coord_spectrum_r1_s113_untreated,f1_4,0.5818181818181818
Mn_coord_spectrum_r1_s113_untreated,f1_5,0.8551842330762639
Mn_coord_spectrum_r1_s113_untreated,f1_6,0.7619047619047619
Mn_coord_spectrum_r1_s113_treated,accuracy,0.8077753779697624
Mn_coord_spectrum_r1_s113_treated,macro_f1,0.7308506651711836
Mn_coord_spectrum_r1_s113_treated,f1_4,0.5753424657534246
Mn_coord_spectrum_r1_s113_treated,f1_5,0.8416370106761566
Mn_coord_spectrum_r1_s113_treated,f1_6,0.7755725190839695
Fe_coord_identified_material_r0_s113_untreated,accuracy,0.8084577114427861
Fe_coord_identified_material_r0_s113_untreated,macro_f1,0.8015140169755429
Fe_coord_identified_material_r0_s113_untreated,f1_4,0.7802690582959642
Fe_coord_identified_material_r0_s113_untreated,f1_5,0.8162291169451074
Fe_coord_identified_material_r0_s113_untreated,f1_6,0.8080438756855576
Fe_coord_identified_material_r0_s113_treated,accuracy,0.7823383084577115
Fe_coord_identified_material_r0_s113_treated,macro_f1,0.779370232977723
Fe_coord_identified_material_r0_s113_treated,f1_4,0.7679324894514767
Fe_coord_identified_material_r0_s113_treated,f1_5,0.7835820895522388
Fe_coord_identified_material_r0_s113_treated,f1_6,0.7865961199294532
Fe_coord_identified_material_r1_s113_untreated,accuracy,0.8284023668639053
Fe_coord_identified_material_r1_s113_untreated,macro_f1,0.8160263230354613
Fe_coord_identified_material_r1_s113_untreated,f1_4,0.7918781725888325
Fe_coord_identified_material_r1_s113_untreated,f1_5,0.847457627118644
Fe_coord_identified_material_r1_s113_untreated,f1_6,0.8087431693989071
Fe_coord_identified_material_r1_s113_treated,accuracy,0.8165680473372781
Fe_coord_identified_material_r1_s113_treated,macro_f1,0.7959510736772365
Fe_coord_identified_material_r1_s113_treated,f1_4,0.7461139896373057
Fe_coord_identified_material_r1_s113_treated,f1_5,0.8380355276907001
Fe_coord_identified_material_r1_s113_treated,f1_6,0.8037037037037037
Fe_coord_spectrum_r0_s113_untreated,accuracy,0.846987951807229
Fe_coord_spectrum_r0_s113_untreated,macro_f1,0.8334528292087385
Fe_coord_spectrum_r0_s113_untreated,f1_4,0.7808764940239044
Fe_coord_spectrum_r0_s113_untreated,f1_5,0.8558456299659478
Fe_coord_spectrum_r0_s113_untreated,f1_6,0.8636363636363636
Fe_coord_spectrum_r0_s113_treated,accuracy,0.8506024096385543
Fe_coord_spectrum_r0_s113_treated,macro_f1,0.83754132693297
Fe_coord_spectrum_r0_s113_treated,f1_4,0.7903225806451613
Fe_coord_spectrum_r0_s113_treated,f1_5,0.8612975391498882
Fe_coord_spectrum_r0_s113_treated,f1_6,0.861003861003861
Fe_coord_spectrum_r1_s113_untreated,accuracy,0.8542168674698796
Fe_coord_spectrum_r1_s113_untreated,macro_f1,0.8447741321131291
Fe_coord_spectrum_r1_s113_untreated,f1_4,0.8130081300813008
Fe_coord_spectrum_r1_s113_untreated,f1_5,0.8636363636363636
Fe_coord_spectrum_r1_s113_untreated,f1_6,0.8576779026217228
Fe_coord_spectrum_r1_s113_treated,accuracy,0.8457831325301205
Fe_coord_spectrum_r1_s113_treated,macro_f1,0.8349956968791049
Fe_coord_spectrum_r1_s113_treated,f1_4,0.8
Fe_coord_spectrum_r1_s113_treated,f1_5,0.8565022421524664
Fe_coord_spectrum_r1_s113_treated,f1_6,0.8484848484848485
Co_coord_identified_material_r0_s113_untreated,accuracy,0.8151447661469933
Co_coord_identified_material_r0_s113_untreated,macro_f1,0.7884854670943909
Co_coord_identified_material_r0_s113_untreated,f1_4,0.7833333333333333
Co_coord_identified_material_r0_s113_untreated,f1_5,0.6962962962962963
Co_coord_identified_material_r0_s113_untreated,f1_6,0.8858267716535433
Co_coord_identified_material_r0_s113_treated,accuracy,0.7906458797327395
Co_coord_identified_material_r0_s113_treated,macro_f1,0.7701202372908745
Co_coord_identified_material_r0_s113_treated,f1_4,0.7777777777777778
Co_coord_identified_material_r0_s113_treated,f1_5,0.6690391459074733
Co_coord_identified_material_r0_s113_treated,f1_6,0.8635437881873728
Co_coord_identified_material_r1_s113_untreated,accuracy,0.8288659793814434
Co_coord_identified_material_r1_s113_untreated,macro_f1,0.807564171788814
Co_coord_identified_material_r1_s113_untreated,f1_4,0.8481675392670157
Co_coord_identified_material_r1_s113_untreated,f1_5,0.6796875
Co_coord_identified_material_r1_s113_untreated,f1_6,0.8948374760994264
Co_coord_identified_material_r1_s113_treated,accuracy,0.8082474226804124
Co_coord_identified_material_r1_s113_treated,macro_f1,0.7863076923076923
Co_coord_identified_material_r1_s113_treated,f1_4,0.85
Co_coord_identified_material_r1_s113_treated,f1_5,0.632
Co_coord_identified_material_r1_s113_treated,f1_6,0.8769230769230769
Co_coord_spectrum_r0_s113_untreated,accuracy,0.8016877637130801
Co_coord_spectrum_r0_s113_untreated,macro_f1,0.8022090956326743
Co_coord_spectrum_r0_s113_untreated,f1_4,0.8705882352941177
Co_coord_spectrum_r0_s113_untreated,f1_5,0.6866666666666666
Co_coord_spectrum_r0_s113_untreated,f1_6,0.8493723849372385
Co_coord_spectrum_r0_s113_treated,accuracy,0.8059071729957806
Co_coord_spectrum_r0_s113_treated,macro_f1,0.8050407328533279
Co_coord_spectrum_r0_s113_treated,f1_4,0.8670520231213873
Co_coord_spectrum_r0_s113_treated,f1_5,0.6933333333333334
Co_coord_spectrum_r0_s113_treated,f1_6,0.8547368421052631
Co_coord_spectrum_r1_s113_untreated,accuracy,0.8270042194092827
Co_coord_spectrum_r1_s113_untreated,macro_f1,0.8164420769074114
Co_coord_spectrum_r1_s113_untreated,f1_4,0.8299319727891157
Co_coord_spectrum_r1_s113_untreated,f1_5,0.7354838709677419
Co_coord_spectrum_r1_s113_untreated,f1_6,0.8839103869653768
Co_coord_spectrum_r1_s113_treated,accuracy,0.8037974683544303
Co_coord_spectrum_r1_s113_treated,macro_f1,0.7978210366183521
Co_coord_spectrum_r1_s113_treated,f1_4,0.8299319727891157
Co_coord_spectrum_r1_s113_treated,f1_5,0.7028753993610224
Co_coord_spectrum_r1_s113_treated,f1_6,0.860655737704918
Ni_coord_identified_material_r0_s113_untreated,accuracy,0.849009900990099
Ni_coord_identified_material_r0_s113_untreated,macro_f1,0.8050272270861986
Ni_coord_identified_material_r0_s113_untreated,f1_4,0.7719298245614035
Ni_coord_identified_material_r0_s113_untreated,f1_5,0.7368421052631579
Ni_coord_identified_material_r0_s113_untreated,f1_6,0.9063097514340345
Ni_coord_identified_material_r0_s113_treated,accuracy,0.849009900990099
Ni_coord_identified_material_r0_s113_treated,macro_f1,0.8188885148267858
Ni_coord_identified_material_r0_s113_treated,f1_4,0.8214285714285714
Ni_coord_identified_material_r0_s113_treated,f1_5,0.7354260089686099
Ni_coord_identified_material_r0_s113_treated,f1_6,0.8998109640831758
Ni_coord_identified_material_r1_s113_untreated,accuracy,0.8231292517006803
Ni_coord_identified_material_r1_s113_untreated,macro_f1,0.7445937140004837
Ni_coord_identified_material_r1_s113_untreated,f1_4,0.6181818181818182
Ni_coord_identified_material_r1_s113_untreated,f1_5,0.7194244604316546
Ni_coord_identified_material_r1_s113_untreated,f1_6,0.8961748633879781
Ni_coord_identified_material_r1_s113_treated,accuracy,0.8117913832199547
Ni_coord_identified_material_r1_s113_treated,macro_f1,0.7516790039939482
Ni_coord_identified_material_r1_s113_treated,f1_4,0.6557377049180327
Ni_coord_identified_material_r1_s113_treated,f1_5,0.7167235494880546
Ni_coord_identified_material_r1_s113_treated,f1_6,0.8825757575757576
Ni_coord_spectrum_r0_s113_untreated,accuracy,0.8578313253012049
Ni_coord_spectrum_r0_s113_untreated,macro_f1,0.7962602677093352
Ni_coord_spectrum_r0_s113_untreated,f1_4,0.7428571428571429
Ni_coord_spectrum_r0_s113_untreated,f1_5,0.7330316742081447
Ni_coord_spectrum_r0_s113_untreated,f1_6,0.9128919860627178
Ni_coord_spectrum_r0_s113_treated,accuracy,0.8481927710843373
Ni_coord_spectrum_r0_s113_treated,macro_f1,0.7863696522252165
Ni_coord_spectrum_r0_s113_treated,f1_4,0.7428571428571429
Ni_coord_spectrum_r0_s113_treated,f1_5,0.7096774193548387
Ni_coord_spectrum_r0_s113_treated,f1_6,0.9065743944636678
Ni_coord_spectrum_r1_s113_untreated,accuracy,0.8120481927710843
Ni_coord_spectrum_r1_s113_untreated,macro_f1,0.7214546723972218
Ni_coord_spectrum_r1_s113_untreated,f1_4,0.6060606060606061
Ni_coord_spectrum_r1_s113_untreated,f1_5,0.675
Ni_coord_spectrum_r1_s113_untreated,f1_6,0.8833034111310593
Ni_coord_spectrum_r1_s113_treated,accuracy,0.7951807228915663
Ni_coord_spectrum_r1_s113_treated,macro_f1,0.7390075428580177
Ni_coord_spectrum_r1_s113_treated,f1_4,0.6842105263157895
Ni_coord_spectrum_r1_s113_treated,f1_5,0.669260700389105
Ni_coord_spectrum_r1_s113_treated,f1_6,0.8635514018691589
Cu_coord_identified_material_r0_s113_untreated,accuracy,0.8886138613861386
Cu_coord_identified_material_r0_s113_untreated,macro_f1,0.8063065723412994
Cu_coord_identified_material_r0_s113_untreated,f1_4,0.6987951807228916
Cu_coord_identified_material_r0_s113_untreated,f1_5,0.9284578696343402
Cu_coord_identified_material_r0_s113_untreated,f1_6,0.7916666666666666
Cu_coord_identified_material_r0_s113_treated,accuracy,0.8514851485148515
Cu_coord_identified_material_r0_s113_treated,macro_f1,0.772349014128241
Cu_coord_identified_material_r0_s113_treated,f1_4,0.6736842105263158
Cu_coord_identified_material_r0_s113_treated,f1_5,0.9
Cu_coord_identified_material_r0_s113_treated,f1_6,0.7433628318584071
Cu_coord_identified_material_r1_s113_untreated,accuracy,0.837037037037037
Cu_coord_identified_material_r1_s113_untreated,macro_f1,0.7679645947447805
Cu_coord_identified_material_r1_s113_untreated,f1_4,0.5961538461538461
Cu_coord_identified_material_r1_s113_untreated,f1_5,0.8842105263157894
Cu_coord_identified_material_r1_s113_untreated,f1_6,0.8235294117647058
Cu_coord_identified_material_r1_s113_treated,accuracy,0.8617283950617284
Cu_coord_identified_material_r1_s113_treated,macro_f1,0.8256168230616546
Cu_coord_identified_material_r1_s113_treated,f1_4,0.7642276422764228
Cu_coord_identified_material_r1_s113_treated,f1_5,0.8962962962962963
Cu_coord_identified_material_r1_s113_treated,f1_6,0.8163265306122449
Cu_coord_spectrum_r0_s113_untreated,accuracy,0.86
Cu_coord_spectrum_r0_s113_untreated,macro_f1,0.78130948907138
Cu_coord_spectrum_r0_s113_untreated,f1_4,0.6521739130434783
Cu_coord_spectrum_r0_s113_untreated,f1_5,0.9060402684563759
Cu_coord_spectrum_r0_s113_untreated,f1_6,0.7857142857142857
Cu_coord_spectrum_r0_s113_treated,accuracy,0.865
Cu_coord_spectrum_r0_s113_treated,macro_f1,0.8003646819552563
Cu_coord_spectrum_r0_s113_treated,f1_4,0.6938775510204082
Cu_coord_spectrum_r0_s113_treated,f1_5,0.9072164948453608
Cu_coord_spectrum_r0_s113_treated,f1_6,0.8
Cu_coord_spectrum_r1_s113_untreated,accuracy,0.8775
Cu_coord_spectrum_r1_s113_untreated,macro_f1,0.8131645121060599
Cu_coord_spectrum_r1_s113_untreated,f1_4,0.7032967032967034
Cu_coord_spectrum_r1_s113_untreated,f1_5,0.9165247018739353
Cu_coord_spectrum_r1_s113_untreated,f1_6,0.819672131147541
Cu_coord_spectrum_r1_s113_treated,accuracy,0.83
Cu_coord_spectrum_r1_s113_treated,macro_f1,0.7725516029863856
Cu_coord_spectrum_r1_s113_treated,f1_4,0.6727272727272727
Cu_coord_spectrum_r1_s113_treated,f1_5,0.8768115942028986
Cu_coord_spectrum_r1_s113_treated,f1_6,0.7681159420289855
