type,id_0,id_1,id_2,weight_0,weight_1,weight_2,label
all,mp-1183810,mp-570706,mp-573069,0.4193548387096774,0.3978494623655914,0.1827956989247312,0.76
all,mp-1183810,mp-570706,mp-573069,0.28,0.0533333333333333,0.6666666666666666,1.39
all,mp-1183810,mp-570706,mp-573069,0.2722222222222222,0.3277777777777778,0.3999999999999999,1.13
all,mp-1183810,mp-570706,mp-573069,0.3165137614678898,0.2752293577981651,0.4082568807339449,1.09
all,mp-1183810,mp-570706,mp-573069,0.53475935828877,0.4171122994652406,0.0481283422459893,0.51
all,mp-1183810,mp-570706,mp-573069,0.1122448979591836,0.4693877551020408,0.4183673469387755,1.31
all,mp-1183810,mp-570706,mp-573069,0.216589861751152,0.4101382488479262,0.3732718894009217,1.16
all,mp-1183810,mp-570706,mp-573069,0.1179775280898876,0.348314606741573,0.5337078651685394,1.42
all,mp-1183810,mp-570706,mp-573069,0.376425855513308,0.311787072243346,0.311787072243346,0.94
all,mp-1183810,mp-570706,mp-573069,0.5149700598802395,0.2934131736526946,0.1916167664670658,0.68
all,mp-1183810,mp-570706,mp-573069,0.4111675126903553,0.2436548223350253,0.3451776649746192,0.93
all,mp-1183810,mp-570706,mp-573069,0.0652173913043478,0.934782608695652,0.0,0.93
all,mp-1183810,mp-570706,mp-573069,0.1348314606741573,0.4662921348314607,0.398876404494382,1.26
all,mp-1183810,mp-570706,mp-573069,0.2342857142857143,0.4,0.3657142857142857,1.13
all,mp-1183810,mp-570706,mp-573069,0.3632812499999999,0.26953125,0.3671875,1.0
all,mp-1104798,mp-16321,mp-1079457,0.5743243243243243,0.3851351351351352,0.0405405405405405,0.47
all,mp-1104798,mp-16321,mp-1079457,1.0,0.0,0.0,0.0
all,mp-1104798,mp-16321,mp-1079457,0.4342105263157894,0.175438596491228,0.3903508771929824,0.96
all,mp-1104798,mp-16321,mp-1079457,0.2523809523809524,0.2857142857142857,0.461904761904762,1.21
all,mp-1104798,mp-16321,mp-1079457,0.4347826086956522,0.1304347826086956,0.4347826086956522,1.0
all,mp-1104798,mp-16321,mp-1079457,0.4157303370786517,0.4044943820224719,0.1797752808988764,0.76
all,mp-1104798,mp-16321,mp-1079457,0.0448717948717948,0.5512820512820512,0.4038461538461538,1.36
all,mp-1104798,mp-16321,mp-1079457,0.4102564102564102,0.5064102564102564,0.0833333333333333,0.67
all,mp-1104798,mp-16321,mp-1079457,0.3129770992366412,0.5954198473282443,0.0916030534351144,0.78
all,mp-1104798,mp-16321,mp-1079457,0.1862745098039215,0.4852941176470588,0.3284313725490196,1.14
all,mp-1104798,mp-16321,mp-1079457,0.3741007194244604,0.0719424460431654,0.5539568345323741,1.18
all,mp-1104798,mp-16321,mp-1079457,0.2596685082872928,0.5359116022099447,0.2044198895027624,0.94
all,mp-1104798,mp-16321,mp-1079457,0.3552631578947368,0.3201754385964911,0.3245614035087719,0.97
all,mp-1104798,mp-16321,mp-1079457,0.5511811023622046,0.0787401574803149,0.3700787401574803,0.82
all,mp-1104798,mp-16321,mp-1079457,0.3563218390804598,0.3831417624521073,0.260536398467433,0.9
all,mp-1104798,mp-16321,mp-1079457,0.6962025316455697,0.240506329113924,0.0632911392405063,0.37
all,mp-1104798,mp-16321,mp-1079457,0.5042735042735041,0.4188034188034187,0.0769230769230769,0.57
all,mp-1104798,mp-16321,mp-1079457,0.4105960264900661,0.5231788079470198,0.0662251655629139,0.66
all,mp-1104798,mp-16321,mp-1079457,0.1875,0.4375,0.375,1.19
all,mp-1104798,mp-16321,mp-1079457,0.2571428571428571,0.5657142857142857,0.1771428571428571,0.92
all,mp-1193693,mp-635469,mp-10950,0.3011583011583011,0.3706563706563706,0.3281853281853282,1.03
all,mp-1193693,mp-635469,mp-10950,0.3484848484848484,0.0303030303030303,0.6212121212121212,1.27
all,mp-1193693,mp-635469,mp-10950,0.2733812949640288,0.5683453237410072,0.158273381294964,0.88
all,mp-1193693,mp-635469,mp-10950,0.2314410480349345,0.3493449781659389,0.4192139737991266,1.19
all,mp-1193693,mp-635469,mp-10950,0.5357142857142857,0.0238095238095238,0.4404761904761904,0.9
all,mp-1193693,mp-635469,mp-10950,0.3357142857142857,0.0071428571428571,0.6571428571428573,1.32
all,mp-1193693,mp-635469,mp-10950,0.3786407766990291,0.3883495145631068,0.233009708737864,0.85
all,mp-1193693,mp-635469,mp-10950,0.16875,0.38125,0.4499999999999999,1.28
all,mp-1193693,mp-635469,mp-10950,0.4964539007092198,0.2765957446808511,0.2269503546099291,0.73
all,mp-1193693,mp-635469,mp-10950,0.3546099290780141,0.4042553191489362,0.2411347517730496,0.89
all,mp-1193693,mp-635469,mp-10950,0.1138211382113821,0.6666666666666667,0.2195121951219512,1.11
all,mp-1193693,mp-635469,mp-10950,0.4078947368421052,0.3092105263157895,0.2828947368421052,0.88
all,mp-1193693,mp-635469,mp-10950,0.4388489208633093,0.1798561151079136,0.3812949640287769,0.94
all,mp-1193693,mp-635469,mp-10950,0.3902439024390244,0.3577235772357723,0.2520325203252032,0.86
all,mp-1193693,mp-635469,mp-10950,0.5952380952380952,0.3809523809523809,0.0238095238095238,0.43
all,mp-1193693,mp-635469,mp-10950,0.3054545454545454,0.3309090909090909,0.3636363636363636,1.06
all,mp-1193693,mp-635469,mp-10950,0.5,0.0961538461538461,0.4038461538461538,0.9
all,mp-1193693,mp-635469,mp-10950,0.0833333333333332,0.3571428571428571,0.5595238095238095,1.48
all,mp-1193693,mp-635469,mp-10950,0.2727272727272726,0.4155844155844155,0.3116883116883117,1.04
all,mp-1193693,mp-635469,mp-10950,0.3474178403755869,0.215962441314554,0.4366197183098592,1.09
all,mp-1078729,mp-555113,mp-1201552,0.233009708737864,0.2621359223300971,0.5048543689320388,1.27
all,mp-1078729,mp-555113,mp-1201552,0.3895582329317268,0.2931726907630522,0.3172690763052209,0.93
all,mp-1078729,mp-555113,mp-1201552,0.314516129032258,0.3427419354838709,0.3427419354838709,1.03
all,mp-1078729,mp-555113,mp-1201552,0.6727272727272726,0.0999999999999999,0.2272727272727272,0.55
all,mp-1078729,mp-555113,mp-1201552,0.4242424242424242,0.2545454545454546,0.3212121212121212,0.9
all,mp-1078729,mp-555113,mp-1201552,0.1885245901639344,0.7213114754098361,0.0901639344262295,0.9
all,mp-1078729,mp-555113,mp-1201552,0.1645569620253164,0.5189873417721519,0.3164556962025316,1.15
all,mp-1078729,mp-555113,mp-1201552,0.2622950819672131,0.3278688524590163,0.4098360655737704,1.15
all,mp-1078729,mp-555113,mp-1201552,0.3907563025210084,0.2773109243697479,0.3319327731092437,0.94
all,mp-1078729,mp-555113,mp-1201552,0.4854368932038835,0.0679611650485437,0.4466019417475728,0.96
all,mp-1078729,mp-555113,mp-1201552,0.5161290322580645,0.0483870967741935,0.4354838709677419,0.92
all,mp-1078729,mp-555113,mp-1201552,0.5058139534883721,0.3546511627906977,0.1395348837209302,0.63
all,mp-1078729,mp-555113,mp-1201552,0.6049382716049382,0.0246913580246913,0.3703703703703703,0.77
all,mp-1078729,mp-555113,mp-1201552,0.5821917808219178,0.0958904109589041,0.3219178082191781,0.74
all,mp-1078729,mp-555113,mp-1201552,0.2869198312236286,0.3924050632911392,0.320675105485232,1.03
all,mp-1078729,mp-555113,mp-1201552,0.6144578313253013,0.1325301204819277,0.253012048192771,0.64
all,mp-1078729,mp-555113,mp-1201552,0.4066390041493775,0.2531120331950207,0.3402489626556016,0.93
all,mp-1078729,mp-555113,mp-1201552,0.2142857142857142,0.5571428571428572,0.2285714285714285,1.01
all,mp-1078729,mp-555113,mp-1201552,0.0357142857142857,0.2976190476190476,0.6666666666666666,1.63
all,mp-1078729,mp-555113,mp-1201552,0.3571428571428571,0.0857142857142857,0.5571428571428572,1.2
all,mp-1147553,mp-8121,mp-510642,0.1568627450980392,0.4901960784313725,0.3529411764705882,1.2
all,mp-1147553,mp-8121,mp-510642,0.4462365591397849,0.4032258064516129,0.1505376344086021,0.7
all,mp-1147553,mp-8121,mp-510642,0.4673366834170854,0.1306532663316583,0.4020100502512563,0.93
all,mp-1147553,mp-8121,mp-510642,0.7272727272727273,0.25,0.0227272727272727,0.3
all,mp-1147553,mp-8121,mp-510642,0.4878048780487805,0.1768292682926829,0.3353658536585366,0.85
all,mp-1147553,mp-8121,mp-510642,0.2337662337662337,0.3896103896103896,0.3766233766233766,1.14
all,mp-1147553,mp-8121,mp-510642,0.4710743801652893,0.1900826446280991,0.3388429752066116,0.87
all,mp-1147553,mp-8121,mp-510642,0.3599999999999999,0.36,0.2800000000000001,0.92
all,mp-1147553,mp-8121,mp-510642,0.7777777777777779,0.0512820512820512,0.1709401709401709,0.39
all,mp-1147553,mp-8121,mp-510642,0.1810344827586206,0.6982758620689655,0.1206896551724137,0.94
all,mp-1147553,mp-8121,mp-510642,0.4603174603174603,0.1111111111111111,0.4285714285714285,0.97
all,mp-1147553,mp-8121,mp-510642,0.7901234567901234,0.1851851851851851,0.0246913580246913,0.23
all,mp-1147553,mp-8121,mp-510642,0.1985815602836879,0.1702127659574467,0.6312056737588652,1.43
all,mp-1147553,mp-8121,mp-510642,0.3539094650205761,0.3868312757201646,0.2592592592592592,0.91
all,mp-1147553,mp-8121,mp-510642,0.2953367875647668,0.4352331606217616,0.2694300518134715,0.97
all,mp-1147553,mp-8121,mp-510642,0.4226190476190476,0.5595238095238095,0.0178571428571428,0.6
all,mp-1147553,mp-8121,mp-510642,0.2406417112299465,0.3101604278074866,0.4491978609625669,1.21
all,mp-1147553,mp-8121,mp-510642,0.4,0.0827586206896551,0.5172413793103448,1.12
all,mp-1147553,mp-8121,mp-510642,0.1428571428571429,0.1428571428571428,0.7142857142857143,1.57
all,mp-1147553,mp-8121,mp-510642,0.1632653061224489,0.238095238095238,0.5986394557823128,1.44
all,mp-22696,mp-13348,mp-707201,0.4647887323943662,0.3661971830985915,0.1690140845070422,0.7
all,mp-22696,mp-13348,mp-707201,0.5684210526315789,0.4210526315789473,0.0105263157894736,0.44
all,mp-22696,mp-13348,mp-707201,0.4275862068965517,0.2344827586206896,0.3379310344827586,0.91
all,mp-22696,mp-13348,mp-707201,0.5454545454545454,0.0979020979020979,0.3566433566433566,0.81
all,mp-22696,mp-13348,mp-707201,0.208955223880597,0.4552238805970149,0.335820895522388,1.13
all,mp-22696,mp-13348,mp-707201,0.472361809045226,0.185929648241206,0.3417085427135678,0.87
all,mp-22696,mp-13348,mp-707201,0.3681592039800994,0.1691542288557213,0.462686567164179,1.09
all,mp-22696,mp-13348,mp-707201,0.0897435897435897,0.3397435897435897,0.5705128205128205,1.48
all,mp-22696,mp-13348,mp-707201,0.4161073825503356,0.2281879194630872,0.3557046979865772,0.94
all,mp-22696,mp-13348,mp-707201,0.1572327044025157,0.2138364779874214,0.6289308176100629,1.47
all,mp-22696,mp-13348,mp-707201,0.2955974842767295,0.1886792452830188,0.5157232704402516,1.22
all,mp-22696,mp-13348,mp-707201,0.2235294117647059,0.4941176470588235,0.2823529411764706,1.06
all,mp-22696,mp-13348,mp-707201,0.1764705882352941,0.2679738562091503,0.5555555555555556,1.38
all,mp-22696,mp-13348,mp-707201,0.2735042735042735,0.4145299145299145,0.3119658119658119,1.04
all,mp-22696,mp-13348,mp-707201,0.3964757709251101,0.185022026431718,0.4185022026431718,1.02
all,mp-22696,mp-13348,mp-707201,0.365079365079365,0.2592592592592592,0.3756613756613756,1.01
all,mp-22696,mp-13348,mp-707201,0.2620689655172413,0.5103448275862068,0.2275862068965517,0.97
all,mp-22696,mp-13348,mp-707201,0.2098765432098764,0.4444444444444445,0.345679012345679,1.14
all,mp-22696,mp-13348,mp-707201,0.3686868686868687,0.2373737373737374,0.393939393939394,1.03
all,mp-22696,mp-13348,mp-707201,0.255,0.255,0.49,1.23
all,mp-12546,mp-1225724,mp-568659,0.09375,0.3125,0.59375,1.5
all,mp-12546,mp-1225724,mp-568659,0.2585034013605442,0.0612244897959183,0.6802721088435374,1.42
all,mp-12546,mp-1225724,mp-568659,0.3366336633663366,0.2574257425742574,0.4059405940594059,1.07
all,mp-12546,mp-1225724,mp-568659,0.040983606557377,0.1639344262295082,0.7950819672131147,1.75
all,mp-12546,mp-1225724,mp-568659,0.2606635071090047,0.3981042654028435,0.3412322274881516,1.08
all,mp-12546,mp-1225724,mp-568659,0.4662576687116564,0.2147239263803681,0.3190184049079754,0.85
all,mp-12546,mp-1225724,mp-568659,0.3817204301075269,0.2258064516129032,0.3924731182795699,1.01
all,mp-12546,mp-1225724,mp-568659,0.2528735632183907,0.3793103448275862,0.3678160919540229,1.11
all,mp-12546,mp-1225724,mp-568659,0.65,0.125,0.2249999999999999,0.57
all,mp-12546,mp-1225724,mp-568659,0.2727272727272727,0.3598484848484849,0.3674242424242424,1.09
all,mp-12546,mp-1225724,mp-568659,0.217391304347826,0.072463768115942,0.7101449275362319,1.49
all,mp-12546,mp-1225724,mp-568659,0.1111111111111112,0.5555555555555555,0.3333333333333332,1.22
all,mp-12546,mp-1225724,mp-568659,0.3166023166023166,0.3783783783783784,0.3050193050193051,0.99
all,mp-12546,mp-1225724,mp-568659,0.2146892655367231,0.3954802259887006,0.3898305084745763,1.18
all,mp-12546,mp-1225724,mp-568659,0.0,0.4615384615384615,0.5384615384615384,1.54
all,mp-12546,mp-1225724,mp-568659,0.0935251798561151,0.4820143884892086,0.4244604316546762,1.33
all,mp-12546,mp-1225724,mp-568659,0.5578947368421053,0.0947368421052631,0.3473684210526316,0.79
all,mp-12546,mp-1225724,mp-568659,0.4560439560439561,0.4725274725274725,0.0714285714285714,0.62
all,mp-12546,mp-1225724,mp-568659,0.4931506849315068,0.0684931506849315,0.4383561643835617,0.95
all,mp-12546,mp-1225724,mp-568659,0.4047619047619047,0.505952380952381,0.0892857142857143,0.68
all,mp-1095575,mp-1222284,mp-1192779,0.5662650602409639,0.1626506024096385,0.2710843373493976,0.7
all,mp-1095575,mp-1222284,mp-1192779,0.2675438596491227,0.381578947368421,0.3508771929824561,1.08
all,mp-1095575,mp-1222284,mp-1192779,0.217391304347826,0.4782608695652173,0.3043478260869565,1.09
all,mp-1095575,mp-1222284,mp-1192779,0.5076923076923077,0.4692307692307692,0.023076923076923,0.52
all,mp-1095575,mp-1222284,mp-1192779,0.18348623853211,0.5045871559633027,0.3119266055045872,1.13
all,mp-1095575,mp-1222284,mp-1192779,0.2248520710059171,0.4911242603550296,0.2840236686390532,1.06
all,mp-1095575,mp-1222284,mp-1192779,0.3858267716535433,0.3267716535433071,0.2874015748031496,0.9
all,mp-1095575,mp-1222284,mp-1192779,0.3398692810457516,0.0196078431372549,0.6405228758169934,1.3
all,mp-1095575,mp-1222284,mp-1192779,0.3947368421052631,0.5614035087719299,0.043859649122807,0.65
all,mp-1095575,mp-1222284,mp-1192779,0.4525547445255475,0.2262773722627737,0.3211678832116789,0.87
all,mp-1095575,mp-1222284,mp-1192779,0.0701754385964912,0.368421052631579,0.5614035087719298,1.49
all,mp-1095575,mp-1222284,mp-1192779,0.3888888888888889,0.4848484848484848,0.1262626262626262,0.74
all,mp-1095575,mp-1222284,mp-1192779,0.639344262295082,0.360655737704918,0.0,0.36
all,mp-1095575,mp-1222284,mp-1192779,0.3045454545454545,0.3772727272727272,0.3181818181818182,1.01
all,mp-1095575,mp-1222284,mp-1192779,0.0,0.2592592592592592,0.7407407407407407,1.74
all,mp-1095575,mp-1222284,mp-1192779,0.4780487804878049,0.4780487804878049,0.0439024390243902,0.57
all,mp-1095575,mp-1222284,mp-1192779,0.3560606060606061,0.0,0.643939393939394,1.29
all,mp-1095575,mp-1222284,mp-1192779,0.712121212121212,0.0681818181818181,0.2196969696969696,0.51
all,mp-1095575,mp-1222284,mp-1192779,0.6201550387596898,0.2945736434108527,0.0852713178294573,0.47
all,mp-1095575,mp-1222284,mp-1192779,0.3028169014084507,0.2253521126760563,0.471830985915493,1.17
all,mp-571074,mp-27677,mp-1200865,0.6506849315068493,0.0547945205479452,0.2945205479452055,0.64
all,mp-571074,mp-27677,mp-1200865,0.2613065326633166,0.5025125628140703,0.2361809045226131,0.97
all,mp-571074,mp-27677,mp-1200865,0.0518134715025906,0.4922279792746113,0.4559585492227979,1.4
all,mp-571074,mp-27677,mp-1200865,0.1739130434782609,0.0543478260869565,0.7717391304347826,1.6
all,mp-571074,mp-27677,mp-1200865,0.4200913242009131,0.2511415525114155,0.3287671232876711,0.91
all,mp-571074,mp-27677,mp-1200865,0.3783783783783784,0.0900900900900901,0.5315315315315315,1.15
all,mp-571074,mp-27677,mp-1200865,0.3018867924528302,0.5283018867924528,0.1698113207547169,0.87
all,mp-571074,mp-27677,mp-1200865,0.2672413793103448,0.4310344827586206,0.3017241379310345,1.03
all,mp-571074,mp-27677,mp-1200865,0.293103448275862,0.5402298850574713,0.1666666666666666,0.87
all,mp-571074,mp-27677,mp-1200865,0.6993006993006994,0.1048951048951049,0.1958041958041958,0.5
all,mp-571074,mp-27677,mp-1200865,0.402061855670103,0.4432989690721649,0.1546391752577319,0.75
all,mp-571074,mp-27677,mp-1200865,0.5838509316770186,0.1304347826086956,0.2857142857142857,0.7
all,mp-571074,mp-27677,mp-1200865,0.3053435114503817,0.1145038167938931,0.5801526717557252,1.27
all,mp-571074,mp-27677,mp-1200865,0.556390977443609,0.225563909774436,0.2180451127819548,0.66
all,mp-571074,mp-27677,mp-1200865,0.3489208633093525,0.3345323741007194,0.3165467625899281,0.97
all,mp-571074,mp-27677,mp-1200865,0.5179856115107913,0.0359712230215827,0.4460431654676258,0.93
all,mp-571074,mp-27677,mp-1200865,0.2481203007518796,0.4360902255639098,0.3157894736842105,1.07
all,mp-571074,mp-27677,mp-1200865,0.3174603174603175,0.5952380952380952,0.0873015873015873,0.77
all,mp-571074,mp-27677,mp-1200865,0.2948717948717949,0.3076923076923077,0.3974358974358974,1.1
all,mp-571074,mp-27677,mp-1200865,0.3980582524271845,0.3009708737864077,0.3009708737864077,0.9
all,mp-1018900,mp-616610,mp-707879,0.1388888888888889,0.3055555555555556,0.5555555555555556,1.42
all,mp-1018900,mp-616610,mp-707879,0.5,0.0697674418604651,0.4302325581395349,0.93
all,mp-1018900,mp-616610,mp-707879,0.4493670886075949,0.3481012658227848,0.2025316455696202,0.75
all,mp-1018900,mp-616610,mp-707879,0.6776859504132232,0.3223140495867769,0.0,0.32
all,mp-1018900,mp-616610,mp-707879,0.1386861313868612,0.3430656934306569,0.5182481751824818,1.38
all,mp-1018900,mp-616610,mp-707879,0.421875,0.09375,0.484375,1.06
all,mp-1018900,mp-616610,mp-707879,0.2573839662447257,0.4219409282700421,0.320675105485232,1.06
all,mp-1018900,mp-616610,mp-707879,0.4369747899159663,0.5546218487394957,0.0084033613445378,0.57
all,mp-1018900,mp-616610,mp-707879,0.3037037037037037,0.474074074074074,0.2222222222222222,0.92
all,mp-1018900,mp-616610,mp-707879,0.5737704918032787,0.1147540983606557,0.3114754098360656,0.74
all,mp-1018900,mp-616610,mp-707879,0.2439024390243902,0.3902439024390243,0.3658536585365853,1.12
all,mp-1018900,mp-616610,mp-707879,0.3614457831325301,0.3975903614457832,0.2409638554216868,0.88
all,mp-1018900,mp-616610,mp-707879,0.4690265486725663,0.4513274336283185,0.079646017699115,0.61
all,mp-1018900,mp-616610,mp-707879,0.24375,0.61875,0.1375,0.89
all,mp-1018900,mp-616610,mp-707879,0.868421052631579,0.1052631578947368,0.0263157894736842,0.16
all,mp-1018900,mp-616610,mp-707879,0.4507042253521127,0.3004694835680751,0.2488262910798122,0.8
all,mp-1018900,mp-616610,mp-707879,0.4430379746835443,0.3670886075949367,0.189873417721519,0.75
all,mp-1018900,mp-616610,mp-707879,0.2473118279569892,0.424731182795699,0.3279569892473118,1.08
all,mp-1018900,mp-616610,mp-707879,0.4248366013071895,0.3790849673202614,0.196078431372549,0.77
all,mp-1018900,mp-616610,mp-707879,0.0769230769230769,0.0683760683760683,0.8547008547008548,1.78
all,mp-20003,mp-644280,mp-572313,0.1712328767123287,0.3150684931506849,0.5136986301369864,1.34
all,mp-20003,mp-644280,mp-572313,0.0518518518518518,0.3481481481481481,0.6,1.55
all,mp-20003,mp-644280,mp-572313,0.5499999999999999,0.26875,0.1812499999999999,0.63
all,mp-20003,mp-644280,mp-572313,0.5322580645161291,0.064516129032258,0.4032258064516129,0.87
all,mp-20003,mp-644280,mp-572313,0.5149700598802396,0.059880239520958,0.4251497005988024,0.91
all,mp-20003,mp-644280,mp-572313,0.3575129533678756,0.5181347150259068,0.1243523316062176,0.77
all,mp-20003,mp-644280,mp-572313,0.0,0.7647058823529411,0.2352941176470588,1.24
all,mp-20003,mp-644280,mp-572313,0.5,0.1865671641791045,0.3134328358208955,0.81
all,mp-20003,mp-644280,mp-572313,0.4394618834080717,0.2017937219730941,0.3587443946188341,0.92
all,mp-20003,mp-644280,mp-572313,0.3846153846153846,0.1346153846153846,0.4807692307692307,1.1
all,mp-20003,mp-644280,mp-572313,0.2237762237762237,0.2587412587412587,0.5174825174825175,1.29
all,mp-20003,mp-644280,mp-572313,0.4427860696517413,0.1592039800995025,0.3980099502487563,0.96
all,mp-20003,mp-644280,mp-572313,0.0303030303030303,0.9090909090909092,0.0606060606060606,1.03
all,mp-20003,mp-644280,mp-572313,0.3023255813953488,0.6511627906976744,0.0465116279069767,0.74
all,mp-20003,mp-644280,mp-572313,0.2075471698113207,0.400943396226415,0.3915094339622642,1.18
all,mp-20003,mp-644280,mp-572313,0.1160220994475138,0.3591160220994475,0.5248618784530387,1.41
all,mp-20003,mp-644280,mp-572313,0.4035087719298245,0.3070175438596491,0.2894736842105262,0.89
all,mp-20003,mp-644280,mp-572313,0.0779220779220778,0.0909090909090909,0.8311688311688311,1.75
all,mp-20003,mp-644280,mp-572313,0.0347826086956522,0.2173913043478261,0.7478260869565218,1.71
all,mp-20003,mp-644280,mp-572313,0.3854166666666667,0.0625,0.5520833333333334,1.17
all,mp-1191054,mp-28717,mp-510459,0.4122807017543859,0.3157894736842105,0.2719298245614035,0.86
all,mp-1191054,mp-28717,mp-510459,0.2181818181818182,0.4424242424242424,0.3393939393939394,1.12
all,mp-1191054,mp-28717,mp-510459,0.4024390243902438,0.4512195121951219,0.1463414634146341,0.74
all,mp-1191054,mp-28717,mp-510459,0.4210526315789473,0.0409356725146198,0.5380116959064328,1.12
all,mp-1191054,mp-28717,mp-510459,0.2935779816513762,0.2660550458715596,0.4403669724770642,1.15
all,mp-1191054,mp-28717,mp-510459,0.24,0.2685714285714285,0.4914285714285714,1.25
all,mp-1191054,mp-28717,mp-510459,0.3866666666666667,0.3266666666666666,0.2866666666666667,0.9
all,mp-1191054,mp-28717,mp-510459,0.0649350649350648,0.2337662337662337,0.7012987012987013,1.64
all,mp-1191054,mp-28717,mp-510459,0.3903508771929824,0.293859649122807,0.3157894736842104,0.93
all,mp-1191054,mp-28717,mp-510459,0.2371134020618556,0.4948453608247423,0.268041237113402,1.03
all,mp-1191054,mp-28717,mp-510459,0.8064516129032258,0.1827956989247312,0.010752688172043,0.2
all,mp-1191054,mp-28717,mp-510459,0.3829787234042553,0.0425531914893617,0.574468085106383,1.19
all,mp-1191054,mp-28717,mp-510459,0.0684931506849314,0.452054794520548,0.4794520547945206,1.41
all,mp-1191054,mp-28717,mp-510459,0.0196078431372549,0.1568627450980392,0.8235294117647058,1.8
all,mp-1191054,mp-28717,mp-510459,0.38,0.2133333333333333,0.4066666666666667,1.03
all,mp-1191054,mp-28717,mp-510459,0.7042253521126761,0.028169014084507,0.2676056338028169,0.56
all,mp-1191054,mp-28717,mp-510459,0.5476190476190476,0.2142857142857142,0.238095238095238,0.69
all,mp-1191054,mp-28717,mp-510459,0.3164556962025316,0.1962025316455696,0.4873417721518987,1.17
all,mp-1191054,mp-28717,mp-510459,0.1641791044776119,0.1194029850746268,0.7164179104477613,1.55
all,mp-1191054,mp-28717,mp-510459,0.3504273504273504,0.3632478632478632,0.2863247863247863,0.94
all,mp-4367,mp-5725,mp-1200315,0.0404040404040404,0.8080808080808081,0.1515151515151515,1.11
all,mp-4367,mp-5725,mp-1200315,0.2614379084967321,0.6405228758169935,0.0980392156862745,0.84
all,mp-4367,mp-5725,mp-1200315,0.4142011834319526,0.4674556213017752,0.1183431952662722,0.7
all,mp-4367,mp-5725,mp-1200315,0.4539877300613497,0.294478527607362,0.2515337423312884,0.8
all,mp-4367,mp-5725,mp-1200315,0.1213872832369942,0.5722543352601156,0.3063583815028902,1.18
all,mp-4367,mp-5725,mp-1200315,0.0194174757281553,0.2427184466019417,0.7378640776699029,1.72
all,mp-4367,mp-5725,mp-1200315,0.5390625,0.4453125,0.015625,0.48
all,mp-4367,mp-5725,mp-1200315,0.2688172043010752,0.0,0.7311827956989247,1.46
all,mp-4367,mp-5725,mp-1200315,0.0,0.0727272727272727,0.9272727272727272,1.93
all,mp-4367,mp-5725,mp-1200315,0.2236842105263157,0.7763157894736843,0.0,0.78
all,mp-4367,mp-5725,mp-1200315,0.3434343434343434,0.4898989898989899,0.1666666666666666,0.82
all,mp-4367,mp-5725,mp-1200315,0.2207792207792207,0.3679653679653679,0.4112554112554112,1.19
all,mp-4367,mp-5725,mp-1200315,0.6330935251798562,0.0503597122302158,0.3165467625899281,0.68
