run_id,metric,value
Cr_bader_identified_material_r1_s113_multiscale,mae,0.06669126930274505
Cr_bader_identified_material_r1_s113_multiscale,r2,0.7219585671862836
Mn_coord_identified_material_r0_s113_pointwise,accuracy,0.8115124153498872
Mn_coord_identified_material_r0_s113_pointwise,macro_f1,0.7224913635171569
Mn_coord_identified_material_r0_s113_pointwise,f1_4,0.55
Mn_coord_identified_material_r0_s113_pointwise,f1_5,0.845437616387337
Mn_coord_identified_material_r0_s113_pointwise,f1_6,0.7720364741641338
Mn_coord_identified_material_r0_s113_multiscale,accuracy,0.8036117381489842
Mn_coord_identified_material_r0_s113_multiscale,macro_f1,0.7243662888942225
Mn_coord_identified_material_r0_s113_multiscale,f1_4,0.5789473684210527
Mn_coord_identified_material_r0_s113_multiscale,f1_5,0.8414298808432631
Mn_coord_identified_material_r0_s113_multiscale,f1_6,0.7527216174183515
Mn_coord_identified_material_r1_s113_pointwise,accuracy,0.8217716115261473
Mn_coord_identified_material_r1_s113_pointwise,macro_f1,0.7733167289331672
Mn_coord_identified_material_r1_s113_pointwise,f1_4,0.6818181818181818
Mn_coord_identified_material_r1_s113_pointwise,f1_5,0.8490909090909091
Mn_coord_identified_material_r1_s113_pointwise,f1_6,0.7890410958904109
Mn_coord_identified_material_r1_s113_multiscale,accuracy,0.8207043756670224
Mn_coord_identified_material_r1_s113_multiscale,macro_f1,0.783304534868781
Mn_coord_identified_material_r1_s113_multiscale,f1_4,0.7142857142857143
Mn_coord_identified_material_r1_s113_multiscale,f1_5,0.8463661453541859
Mn_coord_identified_material_r1_s113_multiscale,f1_6,0.789261744966443
Mn_md_identified_material_r0_s113_pointwise,mae,0.020660061616282477
Mn_md_identified_material_r0_s113_pointwise,r2,0.8647879399585476
Mn_md_identified_material_r0_s113_multiscale,mae,0.02074401853460005
Mn_md_identified_material_r0_s113_multiscale,r2,0.879535282349648
Mn_md_identified_material_r1_s113_pointwise,mae,0.019172716382269174
Mn_md_identified_material_r1_s113_pointwise,r2,0.8802321112113185
Mn_md_identified_material_r1_s113_multiscale,mae,0.01871898234862589
Mn_md_identified_material_r1_s113_multiscale,r2,0.8957404613722416
Mn_bader_identified_material_r0_s113_pointwise,mae,0.0667502647894055
Mn_bader_identified_material_r0_s113_pointwise,r2,0.7981528785710624
Mn_bader_identified_material_r0_s113_multiscale,mae,0.06698027046598372
Mn_bader_identified_material_r0_s113_multiscale,r2,0.8008672703743761
Mn_bader_identified_material_r1_s113_pointwise,mae,0.06347032869347026
Mn_bader_identified_material_r1_s113_pointwise,r2,0.8041949265694619
Mn_bader_identified_material_r1_s113_multiscale,mae,0.06726336665937861
Mn_bader_identified_material_r1_s113_multiscale,r2,0.7706376733410958
Fe_coord_identified_material_r0_s113_pointwise,accuracy,0.8084577114427861
Fe_coord_identified_material_r0_s113_pointwise,macro_f1,0.8015140169755429
Fe_coord_identified_material_r0_s113_pointwise,f1_4,0.7802690582959642
Fe_coord_identified_material_r0_s113_pointwise,f1_5,0.8162291169451074
Fe_coord_identified_material_r0_s113_pointwise,f1_6,0.8080438756855576
Fe_coord_identified_material_r0_s113_multiscale,accuracy,0.8171641791044776
Fe_coord_identified_material_r0_s113_multiscale,macro_f1,0.8079139016919227
Fe_coord_identified_material_r0_s113_multiscale,f1_4,0.7802690582959642
Fe_coord_identified_material_r0_s113_multiscale,f1_5,0.8278301886792453
Fe_coord_identified_material_r0_s113_multiscale,f1_6,0.8156424581005587
Fe_coord_identified_material_r1_s113_pointwise,accuracy,0.8284023668639053
Fe_coord_identified_material_r1_s113_pointwise,macro_f1,0.8160263230354613
Fe_coord_identified_material_r1_s113_pointwise,f1_4,0.7918781725888325
Fe_coord_identified_material_r1_s113_pointwise,f1_5,0.847457627118644
Fe_coord_identified_material_r1_s113_pointwise,f1_6,0.8087431693989071
Fe_coord_identified_material_r1_s113_multiscale,accuracy,0.8189349112426035
Fe_coord_identified_material_r1_s113_multiscale,macro_f1,0.8002863919094286
Fe_coord_identified_material_r1_s113_multiscale,f1_4,0.7589743589743589
Fe_coord_identified_material_r1_s113_multiscale,f1_5,0.8418848167539267
Fe_coord_identified_material_r1_s113_multiscale,f1_6,0.8
Fe_md_identified_material_r0_s113_pointwise,mae,0.016991141234687673
Fe_md_identified_material_r0_s113_pointwise,r2,0.8247191767165951
Fe_md_identified_material_r0_s113_multiscale,mae,0.018171735096543292
Fe_md_identified_material_r0_s113_multiscale,r2,0.8062720392860241
Fe_md_identified_material_r1_s113_pointwise,mae,0.019270461255476663
Fe_md_identified_material_r1_s113_pointwise,r2,0.7723321003541032
Fe_md_identified_material_r1_s113_multiscale,mae,0.019235887594362813
Fe_md_identified_material_r1_s113_multiscale,r2,0.7588929355944772
Fe_bader_identified_material_r0_s113_pointwise,mae,0.10256071112926163
Fe_bader_identified_material_r0_s113_pointwise,r2,0.7966410378166353
Fe_bader_identified_material_r0_s113_multiscale,mae,0.10190481373990032
Fe_bader_identified_material_r0_s113_multiscale,r2,0.8024219311302382
Fe_bader_identified_material_r1_s113_pointwise,mae,0.10597924246308302
Fe_bader_identified_material_r1_s113_pointwise,r2,0.7121572666542737
Fe_bader_identified_material_r1_s113_multiscale,mae,0.10502229605841074
Fe_bader_identified_material_r1_s113_multiscale,r2,0.7150475367037554
Co_coord_identified_material_r0_s113_pointwise,accuracy,0.8151447661469933
Co_coord_identified_material_r0_s113_pointwise,macro_f1,0.7884854670943909
Co_coord_identified_material_r0_s113_pointwise,f1_4,0.7833333333333333
Co_coord_identified_material_r0_s113_pointwise,f1_5,0.6962962962962963
Co_coord_identified_material_r0_s113_pointwise,f1_6,0.8858267716535433
Co_coord_identified_material_r0_s113_multiscale,accuracy,0.8262806236080178
Co_coord_identified_material_r0_s113_multiscale,macro_f1,0.8013261309859739
Co_coord_identified_material_r0_s113_multiscale,f1_4,0.8
Co_coord_identified_material_r0_s113_multiscale,f1_5,0.7116104868913857
Co_coord_identified_material_r0_s113_multiscale,f1_6,0.8923679060665362
Co_coord_identified_material_r1_s113_pointwise,accuracy,0.8288659793814434
Co_coord_identified_material_r1_s113_pointwise,macro_f1,0.807564171788814
Co_coord_identified_material_r1_s113_pointwise,f1_4,0.8481675392670157
Co_coord_identified_material_r1_s113_pointwise,f1_5,0.6796875
Co_coord_identified_material_r1_s113_pointwise,f1_6,0.8948374760994264
Co_coord_identified_material_r1_s113_multiscale,accuracy,0.8041237113402062
Co_coord_identified_material_r1_s113_multiscale,macro_f1,0.7767284161983913
Co_coord_identified_material_r1_s113_multiscale,f1_4,0.8235294117647058
Co_coord_identified_material_r1_s113_multiscale,f1_5,0.6265060240963856
Co_coord_identified_material_r1_s113_multiscale,f1_6,0.8801498127340824
Co_md_identified_material_r0_s113_pointwise,mae,0.02060037732058247
Co_md_identified_material_r0_s113_pointwise,r2,0.872735928060678
Co_md_identified_material_r0_s113_multiscale,mae,0.02054526774106294
Co_md_identified_material_r0_s113_multiscale,r2,0.8791762099574432
Co_md_identified_material_r1_s113_pointwise,mae,0.01883642502612514
Co_md_identified_material_r1_s113_pointwise,r2,0.885771916409618
Co_md_identified_material_r1_s113_multiscale,mae,0.018806828813473828
Co_md_identified_material_r1_s113_multiscale,r2,0.8878266677872841
Co_bader_identified_material_r0_s113_pointwise,mae,0.0732902094539905
Co_bader_identified_material_r0_s113_pointwise,r2,0.8049982102310725
Co_bader_identified_material_r0_s113_multiscale,mae,0.07397777059573382
Co_bader_identified_material_r0_s113_multiscale,r2,0.8031734354652482
Co_bader_identified_material_r1_s113_pointwise,mae,0.06945411183454632
Co_bader_identified_material_r1_s113_pointwise,r2,0.8342795532234307
Co_bader_identified_material_r1_s113_multiscale,mae,0.07128670536593854
Co_bader_identified_material_r1_s113_multiscale,r2,0.8120603544785081
Ni_coord_identified_material_r0_s113_pointwise,accuracy,0.849009900990099
Ni_coord_identified_material_r0_s113_pointwise,macro_f1,0.8050272270861986
Ni_coord_identified_material_r0_s113_pointwise,f1_4,0.7719298245614035
Ni_coord_identified_material_r0_s113_pointwise,f1_5,0.7368421052631579
Ni_coord_identified_material_r0_s113_pointwise,f1_6,0.9063097514340345
Ni_coord_identified_material_r0_s113_multiscale,accuracy,0.8465346534653465
Ni_coord_identified_material_r0_s113_multiscale,macro_f1,0.8144038565671377
Ni_coord_identified_material_r0_s113_multiscale,f1_4,0.8135593220338984
Ni_coord_identified_material_r0_s113_multiscale,f1_5,0.7288888888888889
Ni_coord_identified_material_r0_s113_multiscale,f1_6,0.9007633587786259
Ni_coord_identified_material_r1_s113_pointwise,accuracy,0.8231292517006803
Ni_coord_identified_material_r1_s113_pointwise,macro_f1,0.7445937140004837
Ni_coord_identified_material_r1_s113_pointwise,f1_4,0.6181818181818182
Ni_coord_identified_material_r1_s113_pointwise,f1_5,0.7194244604316546
Ni_coord_identified_material_r1_s113_pointwise,f1_6,0.8961748633879781
Ni_coord_identified_material_r1_s113_multiscale,accuracy,0.8276643990929705
Ni_coord_identified_material_r1_s113_multiscale,macro_f1,0.7683970066323008
Ni_coord_identified_material_r1_s113_multiscale,f1_4,0.6909090909090909
Ni_coord_identified_material_r1_s113_multiscale,f1_5,0.7205882352941176
Ni_coord_identified_material_r1_s113_multiscale,f1_6,0.8936936936936937
Ni_md_identified_material_r0_s113_pointwise,mae,0.0165167516995483
Ni_md_identified_material_r0_s113_pointwise,r2,0.7637663418386148
Ni_md_identified_material_r0_s113_multiscale,mae,0.0166257993115997
Ni_md_identified_material_r0_s113_multiscale,r2,0.7152477572492532
Ni_md_identified_material_r1_s113_pointwise,mae,0.016165805756512764
Ni_md_identified_material_r1_s113_pointwise,r2,0.8342389147502324
Ni_md_identified_material_r1_s113_multiscale,mae,0.017112550945634755
Ni_md_identified_material_r1_s113_multiscale,r2,0.8323656598438542
Ni_bader_identified_material_r0_s113_pointwise,mae,0.06726087080574585
Ni_bader_identified_material_r0_s113_pointwise,r2,0.5152410802791596
Ni_bader_identified_material_r0_s113_multiscale,mae,0.0676302791318703
Ni_bader_identified_material_r0_s113_multiscale,r2,0.49862873959851095
Ni_bader_identified_material_r1_s113_pointwise,mae,0.06766471965947622
Ni_bader_identified_material_r1_s113_pointwise,r2,0.5741106618618029
Ni_bader_identified_material_r1_s113_multiscale,mae,0.06983487507295191
Ni_bader_identified_material_r1_s113_multiscale,r2,0.5475288682522548
Cu_coord_identified_material_r0_s113_pointwise,accuracy,0.8886138613861386
Cu_coord_identified_material_r0_s113_pointwise,macro_f1,0.8063065723412994
Cu_coord_identified_material_r0_s113_pointwise,f1_4,0.6987951807228916
Cu_coord_identified_material_r0_s113_pointwise,f1_5,0.9284578696343402
Cu_coord_identified_material_r0_s113_pointwise,f1_6,0.7916666666666666
Cu_coord_identified_material_r0_s113_multiscale,accuracy,0.8960396039603961
Cu_coord_identified_material_r0_s113_multiscale,macro_f1,0.8175941807513748
Cu_coord_identified_material_r0_s113_multiscale,f1_4,0.6829268292682927
Cu_coord_identified_material_r0_s113_multiscale,f1_5,0.9331210191082803
Cu_coord_identified_material_r0_s113_multiscale,f1_6,0.8367346938775511
Cu_coord_identified_material_r1_s113_pointwise,accuracy,0.837037037037037
Cu_coord_identified_material_r1_s113_pointwise,macro_f1,0.7679645947447805
Cu_coord_identified_material_r1_s113_pointwise,f1_4,0.5961538461538461
Cu_coord_identified_material_r1_s113_pointwise,f1_5,0.8842105263157894
Cu_coord_identified_material_r1_s113_pointwise,f1_6,0.8235294117647058
Cu_coord_identified_material_r1_s113_multiscale,accuracy,0.8444444444444444
Cu_coord_identified_material_r1_s113_multiscale,macro_f1,0.7832189320334694
Cu_coord_identified_material_r1_s113_multiscale,f1_4,0.660377358490566
Cu_coord_identified_material_r1_s113_multiscale,f1_5,0.8892794376098418
Cu_coord_identified_material_r1_s113_multiscale,f1_6,0.8
Cu_md_identified_material_r0_s113_pointwise,mae,0.06375649299515546
Cu_md_identified_material_r0_s113_pointwise,r2,0.5541956596712846
Cu_md_identified_material_r0_s113_multiscale,mae,0.06325603563421434
Cu_md_identified_material_r0_s113_multiscale,r2,0.5577214153186767
Cu_md_identified_material_r1_s113_pointwise,mae,0.06113233010958304
Cu_md_identified_material_r1_s113_pointwise,r2,0.5310695449746006
Cu_md_identified_material_r1_s113_multiscale,mae,0.06361025088500938
Cu_md_identified_material_r1_s113_multiscale,r2,0.4954287684592381
Cu_bader_identified_material_r0_s113_pointwise,mae,0.09993936977475339
Cu_bader_identified_material_r0_s113_pointwise,r2,0.614232676149755
Cu_bader_identified_material_r0_s113_multiscale,mae,0.0997422819655947
Cu_bader_identified_material_r0_s113_multiscale,r2,0.6313725282466136
Cu_bader_identified_material_r1_s113_pointwise,mae,0.09247134872095598
Cu_bader_identified_material_r1_s113_pointwise,r2,0.6580685815595902
Cu_bader_identified_material_r1_s113_multiscale,mae,0.09698578298947237
Cu_bader_identified_material_r1_s113_multiscale,r2,0.6381570496686118
