model_id,rank,importance,label,degree,parts,chunk,energy_lo,energy_hi,index
Ti_md_poly_feff_natural,8,0.026438101773125014,"loc:all,deg:3,fraction_size:10,chunk:7,coef:0",0,10,7,5005.784646464646,5010.5141010101015,28
Ti_md_poly_feff_natural,9,0.025182005447632494,"loc:all,deg:3,fraction_size:5,chunk:0,coef:0",0,5,0,4969.0,4978.984404040404,136
Ti_md_poly_feff_natural,10,0.02257419008240363,"loc:all,deg:3,fraction_size:10,chunk:6,coef:0",0,10,6,5000.529696969697,5005.259151515152,24
Ti_md_poly_feff_natural,11,0.022411550019665116,"loc:all,deg:3,fraction_size:20,chunk:12,coef:0",0,20,12,5000.529696969697,5002.631676767677,56
Ti_md_poly_feff_natural,12,0.021462191992636288,peak,-1,0,0,4969.0,5021.024,156
Ti_bader_poly_feff_natural,1,0.04874329513767223,"loc:all,deg:3,fraction_size:20,chunk:0,coef:0",0,20,0,4969.0,4971.10197979798,40
Ti_bader_poly_feff_natural,2,0.04076417179476849,"loc:all,deg:3,fraction_size:5,chunk:2,coef:0",0,5,2,4990.019797979799,5000.004202020202,144
Ti_bader_poly_feff_natural,3,0.030797899302228367,"loc:all,deg:3,fraction_size:4,chunk:0,coef:0",0,4,0,4969.0,4981.611878787879,120
Ti_bader_poly_feff_natural,4,0.03079539199773799,"loc:all,deg:3,fraction_size:10,chunk:4,coef:0",0,10,4,4990.019797979799,4994.749252525253,16
Ti_bader_poly_feff_natural,5,0.030605158074496538,"loc:all,deg:3,fraction_size:20,chunk:9,coef:0",0,20,9,4992.647272727273,4994.749252525253,116
Ti_bader_poly_feff_natural,6,0.028313438217120707,"loc:all,deg:3,fraction_size:20,chunk:3,coef:0",0,20,3,4976.882424242424,4978.984404040404,92
Ti_bader_poly_feff_natural,7,0.027456337526215572,"loc:all,deg:3,fraction_size:10,chunk:5,coef:0",0,10,5,4995.2747474747475,5000.004202020202,20
Ti_bader_poly_feff_natural,8,0.02308553143433228,"loc:all,deg:3,fraction_size:10,chunk:1,coef:0",0,10,1,4974.25494949495,4978.984404040404,4
Ti_bader_poly_feff_natural,9,0.022379213695640998,"loc:all,deg:3,fraction_size:20,chunk:11,coef:0",0,20,11,4997.902222222222,5000.004202020202,52
Ti_bader_poly_feff_natural,10,0.021859331510878235,"loc:all,deg:3,fraction_size:4,chunk:0,coef:2",2,4,0,4969.0,4981.611878787879,122
Ti_bader_poly_feff_natural,11,0.01834175140150954,"loc:all,deg:3,fraction_size:20,chunk:10,coef:0",0,20,10,4995.2747474747475,4997.376727272727,48
Ti_bader_poly_feff_natural,12,0.018287895237131372,"loc:all,deg:3,fraction_size:20,chunk:8,coef:0",0,20,8,4990.019797979799,4992.121777777778,112
V_coord_poly_feff_balanced,1,0.09519891685270777,"loc:all,deg:3,fraction_size:10,chunk:0,coef:0",0,10,0,5468.0,5472.784636363636,0
V_coord_poly_feff_balanced,2,0.05040668553668622,"loc:all,deg:3,fraction_size:20,chunk:15,coef:0",0,20,15,5507.87196969697,5509.998474747475,68
V_coord_poly_feff_balanced,3,0.044907516992852364,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,5510.530101010101,5512.6566060606065,72
V_coord_poly_feff_balanced,4,0.044833613263371076,"loc:all,deg:3,fraction_size:10,chunk:8,coef:0",0,10,8,5510.530101010101,5515.314737373737,32
V_coord_poly_feff_balanced,5,0.03897753201498987,"loc:all,deg:3,fraction_size:10,chunk:0,coef:2",2,10,0,5468.0,5472.784636363636,2
V_coord_poly_feff_balanced,6,0.025483842396754285,"loc:all,deg:3,fraction_size:20,chunk:17,coef:0",0,20,17,5513.188232323233,5515.314737373737,76
V_coord_poly_feff_balanced,7,0.02523427338978897,"loc:all,deg:3,fraction_size:10,chunk:7,coef:0",0,10,7,5505.213838383838,5509.998474747475,28
V_coord_poly_feff_balanced,8,0.023209626920391174,"loc:all,deg:3,fraction_size:4,chunk:3,coef:0",0,4,3,5507.87196969697,5520.631,132
V_coord_poly_feff_balanced,9,0.022343061036274273,"loc:all,deg:3,fraction_size:5,chunk:0,coef:1",1,5,0,5468.0,5478.100898989899,137
V_coord_poly_feff_balanced,10,0.017570009857809724,"loc:all,deg:3,fraction_size:5,chunk:0,coef:3",3,5,0,5468.0,5478.100898989899,139
V_coord_poly_feff_balanced,11,0.016155172837400734,"loc:all,deg:3,fraction_size:20,chunk:14,coef:0",0,20,14,5505.213838383838,5507.340343434344,64
V_coord_poly_feff_balanced,12,0.015312190776740134,"loc:all,deg:3,fraction_size:20,chunk:0,coef:0",0,20,0,5468.0,5470.126505050505,40
V_md_poly_feff_natural,1,0.10691995606905454,"loc:all,deg:3,fraction_size:10,chunk:7,coef:0",0,10,7,5505.213838383838,5509.998474747475,28
V_md_poly_feff_natural,2,0.08595436077853719,"loc:all,deg:3,fraction_size:20,chunk:15,coef:0",0,20,15,5507.87196969697,5509.998474747475,68
V_md_poly_feff_natural,3,0.07353192457465772,"loc:all,deg:3,fraction_size:20,chunk:14,coef:0",0,20,14,5505.213838383838,5507.340343434344,64
V_md_poly_feff_natural,4,0.058804291297652016,"loc:all,deg:3,fraction_size:5,chunk:1,coef:0",0,5,1,5478.632525252526,5488.733424242424,140
V_md_poly_feff_natural,5,0.05763876003250203,"loc:all,deg:3,fraction_size:5,chunk:3,coef:0",0,5,3,5499.897575757576,5509.998474747475,148
V_md_poly_feff_natural,6,0.03628112579482244,"loc:all,deg:3,fraction_size:4,chunk:2,coef:0",0,4,2,5494.581313131313,5507.340343434344,128
V_md_poly_feff_natural,7,0.03602742414972119,"loc:all,deg:3,fraction_size:10,chunk:6,coef:0",0,10,6,5499.897575757576,5504.682212121213,24
V_md_poly_feff_natural,8,0.03269999141351919,"loc:all,deg:3,fraction_size:5,chunk:4,coef:1",1,5,4,5510.530101010101,5520.631,153
V_md_poly_feff_natural,9,0.026558563557107197,"loc:all,deg:3,fraction_size:20,chunk:18,coef:1",1,20,18,5515.846363636364,5517.972868686869,81
V_md_poly_feff_natural,10,0.02606173948638908,"loc:all,deg:3,fraction_size:20,chunk:13,coef:0",0,20,13,5502.555707070707,5504.682212121213,60
V_md_poly_feff_natural,11,0.02451850513414548,"loc:all,deg:3,fraction_size:20,chunk:5,coef:0",0,20,5,5481.290656565657,5483.417161616162,100
V_md_poly_feff_natural,12,0.02381828534354592,"loc:all,deg:3,fraction_size:10,chunk:9,coef:1",1,10,9,5515.846363636364,5520.631,37
V_bader_poly_feff_natural,1,0.07403040571800157,"loc:all,deg:3,fraction_size:4,chunk:2,coef:0",0,4,2,5494.581313131313,5507.340343434344,128
V_bader_poly_feff_natural,2,0.06954828452326088,"loc:all,deg:3,fraction_size:10,chunk:6,coef:0",0,10,6,5499.897575757576,5504.682212121213,24
V_bader_poly_feff_natural,3,0.06496819683720136,"loc:all,deg:3,fraction_size:20,chunk:13,coef:0",0,20,13,5502.555707070707,5504.682212121213,60
V_bader_poly_feff_natural,4,0.049629763957274385,"loc:all,deg:3,fraction_size:5,chunk:3,coef:0",0,5,3,5499.897575757576,5509.998474747475,148
V_bader_poly_feff_natural,5,0.03944400868917682,"loc:all,deg:3,fraction_size:20,chunk:12,coef:0",0,20,12,5499.897575757576,5502.024080808081,56
V_bader_poly_feff_natural,6,0.038172665071054296,"loc:all,deg:3,fraction_size:20,chunk:14,coef:0",0,20,14,5505.213838383838,5507.340343434344,64
V_bader_poly_feff_natural,7,0.026631220165598084,"loc:all,deg:3,fraction_size:20,chunk:19,coef:0",0,20,19,5518.504494949495,5520.631,84
V_bader_poly_feff_natural,8,0.026560113584397745,"loc:all,deg:3,fraction_size:10,chunk:9,coef:0",0,10,9,5515.846363636364,5520.631,36
V_bader_poly_feff_natural,9,0.02339977487805865,"loc:all,deg:3,fraction_size:20,chunk:15,coef:1",1,20,15,5507.87196969697,5509.998474747475,69
V_bader_poly_feff_natural,10,0.022850515078494584,"loc:all,deg:3,fraction_size:20,chunk:16,coef:1",1,20,16,5510.530101010101,5512.6566060606065,73
V_bader_poly_feff_natural,11,0.020621499313785794,"loc:all,deg:3,fraction_size:4,chunk:0,coef:1",1,4,0,5468.0,5480.75903030303,121
V_bader_poly_feff_natural,12,0.019486821449261456,"loc:all,deg:3,fraction_size:20,chunk:11,coef:0",0,20,11,5497.239444444444,5499.36594949495,52
Cr_coord_poly_feff_balanced,1,0.07585911316617822,"loc:all,deg:3,fraction_size:20,chunk:0,coef:0",0,20,0,5993.1,5995.224686868687,40
Cr_coord_poly_feff_balanced,2,0.07159525595609513,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,6035.593737373737,6037.718424242424,72
Cr_coord_poly_feff_balanced,3,0.0501628999350048,"loc:all,deg:3,fraction_size:10,chunk:0,coef:1",1,10,0,5993.1,5997.880545454545,1
Cr_coord_poly_feff_balanced,4,0.045958929190712317,"loc:all,deg:3,fraction_size:20,chunk:15,coef:0",0,20,15,6032.937878787879,6035.062565656565,68
Cr_coord_poly_feff_balanced,5,0.04577015152574907,"loc:all,deg:3,fraction_size:5,chunk:0,coef:1",1,5,0,5993.1,6003.192262626263,137
Cr_coord_poly_feff_balanced,6,0.03231391045295597,"loc:all,deg:3,fraction_size:10,chunk:0,coef:0",0,10,0,5993.1,5997.880545454545,0
Cr_coord_poly_feff_balanced,7,0.03068587593708458,"loc:all,deg:3,fraction_size:10,chunk:8,coef:0",0,10,8,6035.593737373737,6040.374282828283,32
Cr_coord_poly_feff_balanced,8,0.02961168908042405,"loc:all,deg:3,fraction_size:10,chunk:0,coef:3",3,10,0,5993.1,5997.880545454545,3
Cr_coord_poly_feff_balanced,9,0.024901930938272487,"loc:all,deg:3,fraction_size:20,chunk:19,coef:1",1,20,19,6043.561313131313,6045.686,85
Cr_coord_poly_feff_balanced,10,0.020141038472654412,"loc:all,deg:3,fraction_size:10,chunk:7,coef:0",0,10,7,6030.28202020202,6035.062565656565,28
Cr_coord_poly_feff_balanced,11,0.01837422709980728,"loc:all,deg:3,fraction_size:4,chunk:3,coef:0",0,4,3,6032.937878787879,6045.686,132
Cr_coord_poly_feff_balanced,12,0.017609348889054414,"loc:all,deg:3,fraction_size:20,chunk:0,coef:2",2,20,0,5993.1,5995.224686868687,42
Cr_md_poly_feff_natural,1,0.10346124569791461,"loc:all,deg:3,fraction_size:10,chunk:7,coef:0",0,10,7,6030.28202020202,6035.062565656565,28
Cr_md_poly_feff_natural,2,0.08571650350314998,"loc:all,deg:3,fraction_size:5,chunk:1,coef:0",0,5,1,6003.723434343435,6013.8156969696975,140
Cr_md_poly_feff_natural,3,0.08058703328938122,"loc:all,deg:3,fraction_size:20,chunk:14,coef:0",0,20,14,6030.28202020202,6032.406707070707,64
Cr_md_poly_feff_natural,4,0.052764216670444904,"loc:all,deg:3,fraction_size:20,chunk:15,coef:0",0,20,15,6032.937878787879,6035.062565656565,68
Cr_md_poly_feff_natural,5,0.05033731487591487,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,6035.593737373737,6037.718424242424,72
Cr_md_poly_feff_natural,6,0.048518119761694393,"loc:all,deg:3,fraction_size:5,chunk:3,coef:0",0,5,3,6024.970303030303,6035.062565656565,148
Cr_md_poly_feff_natural,7,0.03965900221296038,"loc:all,deg:3,fraction_size:5,chunk:4,coef:1",1,5,4,6035.593737373737,6045.686,153
Cr_md_poly_feff_natural,8,0.034295043499564894,"loc:all,deg:3,fraction_size:20,chunk:18,coef:1",1,20,18,6040.905454545455,6043.030141414141,81
Cr_md_poly_feff_natural,9,0.03057648592189574,"loc:all,deg:3,fraction_size:10,chunk:9,coef:1",1,10,9,6040.905454545455,6045.686,37
Cr_md_poly_feff_natural,10,0.025056459048583436,"loc:all,deg:3,fraction_size:20,chunk:0,coef:0",0,20,0,5993.1,5995.224686868687,40
Cr_md_poly_feff_natural,11,0.024955828099184767,"loc:all,deg:3,fraction_size:10,chunk:8,coef:0",0,10,8,6035.593737373737,6040.374282828283,32
Cr_md_poly_feff_natural,12,0.02294739485242235,"loc:all,deg:3,fraction_size:4,chunk:0,coef:0",0,4,0,5993.1,6005.848121212121,120
Cr_bader_poly_feff_natural,1,0.08373746575793554,"loc:all,deg:3,fraction_size:4,chunk:0,coef:0",0,4,0,5993.1,6005.848121212121,120
Cr_bader_poly_feff_natural,2,0.06464965009327582,"loc:all,deg:3,fraction_size:20,chunk:3,coef:0",0,20,3,6001.067575757576,6003.192262626263,92
Cr_bader_poly_feff_natural,3,0.06082167397864182,"loc:all,deg:3,fraction_size:5,chunk:0,coef:0",0,5,0,5993.1,6003.192262626263,136
Cr_bader_poly_feff_natural,4,0.04131195623186599,"loc:all,deg:3,fraction_size:10,chunk:1,coef:0",0,10,1,5998.411717171717,6003.192262626263,4
Cr_bader_poly_feff_natural,5,0.029504034713375028,"loc:all,deg:3,fraction_size:10,chunk:5,coef:0",0,10,5,6019.658585858586,6024.439131313131,20
Cr_bader_poly_feff_natural,6,0.02800904006297769,"loc:all,deg:3,fraction_size:20,chunk:2,coef:0",0,20,2,5998.411717171717,6000.536404040405,88
Cr_bader_poly_feff_natural,7,0.026830264833848292,"loc:all,deg:3,fraction_size:20,chunk:4,coef:0",0,20,4,6003.723434343435,6005.848121212121,96
Cr_bader_poly_feff_natural,8,0.02477700806285782,"loc:all,deg:3,fraction_size:10,chunk:8,coef:0",0,10,8,6035.593737373737,6040.374282828283,32
Cr_bader_poly_feff_natural,9,0.024192594832892832,"loc:all,deg:3,fraction_size:20,chunk:13,coef:0",0,20,13,6027.626161616162,6029.750848484849,60
Cr_bader_poly_feff_natural,10,0.023935742594042297,"loc:all,deg:3,fraction_size:10,chunk:6,coef:0",0,10,6,6024.970303030303,6029.750848484849,24
Cr_bader_poly_feff_natural,11,0.023121596276271337,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,6035.593737373737,6037.718424242424,72
Cr_bader_poly_feff_natural,12,0.020854049744180692,"loc:all,deg:3,fraction_size:20,chunk:14,coef:0",0,20,14,6030.28202020202,6032.406707070707,64
Mn_coord_poly_feff_balanced,1,0.07040381320249561,"loc:all,deg:3,fraction_size:10,chunk:0,coef:0",0,10,0,6541.7,6546.492454545454,0
Mn_coord_poly_feff_balanced,2,0.05476307073566276,"loc:all,deg:3,fraction_size:20,chunk:0,coef:0",0,20,0,6541.7,6543.82997979798,40
Mn_coord_poly_feff_balanced,3,0.02879860050166086,"loc:all,deg:3,fraction_size:4,chunk:1,coef:0",0,4,1,6555.012373737373,6567.7922525252525,124
Mn_coord_poly_feff_balanced,4,0.025875473016199583,"loc:all,deg:3,fraction_size:5,chunk:1,coef:0",0,5,1,6552.349898989899,6562.467303030303,140
Mn_coord_poly_feff_balanced,5,0.023210627417104463,"loc:all,deg:3,fraction_size:5,chunk:0,coef:0",0,5,0,6541.7,6551.817404040404,136
Mn_coord_poly_feff_balanced,6,0.02225120597332018,"loc:all,deg:3,fraction_size:10,chunk:2,coef:0",0,10,2,6552.349898989899,6557.142353535353,8
Mn_coord_poly_feff_balanced,7,0.01724583915453978,"loc:all,deg:3,fraction_size:20,chunk:5,coef:0",0,20,5,6555.012373737373,6557.142353535353,100
Mn_coord_poly_feff_balanced,8,0.01673814307436133,"loc:all,deg:3,fraction_size:20,chunk:1,coef:0",0,20,1,6544.362474747474,6546.492454545454,44
Mn_coord_poly_feff_balanced,9,0.016532082843930027,"loc:all,deg:3,fraction_size:20,chunk:17,coef:0",0,20,17,6586.962070707071,6589.092050505051,76
Mn_coord_poly_feff_balanced,10,0.015481631645076715,"loc:all,deg:3,fraction_size:10,chunk:3,coef:0",0,10,3,6557.674848484849,6562.467303030303,12
Mn_coord_poly_feff_balanced,11,0.015309752377726618,"loc:all,deg:3,fraction_size:20,chunk:4,coef:0",0,20,4,6552.349898989899,6554.479878787879,96
Mn_coord_poly_feff_balanced,12,0.01422313690518729,"loc:all,deg:3,fraction_size:5,chunk:4,coef:0",0,5,4,6584.299595959596,6594.417,152
Mn_md_poly_feff_natural,1,0.14044516016149594,"loc:all,deg:3,fraction_size:20,chunk:19,coef:0",0,20,19,6592.28702020202,6594.417,84
Mn_md_poly_feff_natural,2,0.09645756752075331,"loc:all,deg:3,fraction_size:10,chunk:9,coef:0",0,10,9,6589.624545454546,6594.417,36
Mn_md_poly_feff_natural,3,0.07277966587023497,"loc:all,deg:3,fraction_size:20,chunk:11,coef:0",0,20,11,6570.987222222222,6573.117202020202,52
Mn_md_poly_feff_natural,4,0.06143016352548302,"loc:all,deg:3,fraction_size:20,chunk:18,coef:0",0,20,18,6589.624545454546,6591.754525252526,80
Mn_md_poly_feff_natural,5,0.045304596243050804,"loc:all,deg:3,fraction_size:10,chunk:5,coef:0",0,10,5,6568.324747474748,6573.117202020202,20
Mn_md_poly_feff_natural,6,0.03709130100506545,"loc:all,deg:3,fraction_size:20,chunk:15,coef:1",1,20,15,6581.637121212121,6583.767101010101,69
Mn_md_poly_feff_natural,7,0.03438570402865595,"loc:all,deg:3,fraction_size:20,chunk:14,coef:1",1,20,14,6578.974646464647,6581.104626262627,65
Mn_md_poly_feff_natural,8,0.02760019014988718,"loc:all,deg:3,fraction_size:4,chunk:2,coef:0",0,4,2,6568.324747474748,6581.104626262627,128
Mn_md_poly_feff_natural,9,0.026174468950655987,"loc:all,deg:3,fraction_size:10,chunk:7,coef:1",1,10,7,6578.974646464647,6583.767101010101,29
Mn_md_poly_feff_natural,10,0.026119012278696313,"loc:all,deg:3,fraction_size:5,chunk:4,coef:0",0,5,4,6584.299595959596,6594.417,152
Mn_md_poly_feff_natural,11,0.023711203328477284,"loc:all,deg:3,fraction_size:20,chunk:3,coef:0",0,20,3,6549.687424242424,6551.817404040404,92
Mn_md_poly_feff_natural,12,0.022699407793794053,"loc:all,deg:3,fraction_size:20,chunk:17,coef:0",0,20,17,6586.962070707071,6589.092050505051,76
Mn_bader_poly_feff_natural,1,0.09449326092984152,"loc:all,deg:3,fraction_size:4,chunk:3,coef:0",0,4,3,6581.637121212121,6594.417,132
Mn_bader_poly_feff_natural,2,0.08656148015450889,"loc:all,deg:3,fraction_size:20,chunk:17,coef:0",0,20,17,6586.962070707071,6589.092050505051,76
Mn_bader_poly_feff_natural,3,0.07020995313597171,"loc:all,deg:3,fraction_size:5,chunk:4,coef:0",0,5,4,6584.299595959596,6594.417,152
Mn_bader_poly_feff_natural,4,0.06502544577771172,"loc:all,deg:3,fraction_size:10,chunk:8,coef:0",0,10,8,6584.299595959596,6589.092050505051,32
Mn_bader_poly_feff_natural,5,0.052134480364043924,"loc:all,deg:3,fraction_size:20,chunk:18,coef:0",0,20,18,6589.624545454546,6591.754525252526,80
Mn_bader_poly_feff_natural,6,0.04148604739297404,"loc:all,deg:3,fraction_size:10,chunk:9,coef:0",0,10,9,6589.624545454546,6594.417,36
Mn_bader_poly_feff_natural,7,0.036459929083771235,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,6584.299595959596,6586.4295757575765,72
Mn_bader_poly_feff_natural,8,0.02406535009347373,"loc:all,deg:3,fraction_size:20,chunk:11,coef:0",0,20,11,6570.987222222222,6573.117202020202,52
Mn_bader_poly_feff_natural,9,0.023857798222763366,"loc:all,deg:3,fraction_size:4,chunk:0,coef:0",0,4,0,6541.7,6554.479878787879,120
Mn_bader_poly_feff_natural,10,0.02039687995163736,"loc:all,deg:3,fraction_size:20,chunk:19,coef:0",0,20,19,6592.28702020202,6594.417,84
Mn_bader_poly_feff_natural,11,0.01944012820080047,"loc:all,deg:3,fraction_size:5,chunk:0,coef:0",0,5,0,6541.7,6551.817404040404,136
Mn_bader_poly_feff_natural,12,0.01796988414274463,"loc:all,deg:3,fraction_size:20,chunk:2,coef:0",0,20,2,6547.024949494949,6549.154929292929,88
Fe_coord_poly_feff_balanced,1,0.049253016255304184,"loc:all,deg:3,fraction_size:20,chunk:15,coef:0",0,20,15,7154.972727272728,7157.104606060606,68
Fe_coord_poly_feff_balanced,2,0.0379978639833569,"loc:all,deg:3,fraction_size:10,chunk:7,coef:0",0,10,7,7152.3078787878785,7157.104606060606,28
Fe_coord_poly_feff_balanced,3,0.035813823470132095,"loc:all,deg:3,fraction_size:5,chunk:2,coef:0",0,5,2,7136.318787878788,7146.4452121212125,144
Fe_coord_poly_feff_balanced,4,0.033002919086773684,"loc:all,deg:3,fraction_size:5,chunk:1,coef:0",0,5,1,7125.659393939394,7135.785818181818,140
Fe_coord_poly_feff_balanced,5,0.03205262156293676,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,7157.637575757576,7159.769454545454,72
Fe_coord_poly_feff_balanced,6,0.02171026642829153,"loc:all,deg:3,fraction_size:20,chunk:14,coef:0",0,20,14,7152.3078787878785,7154.4397575757575,64
Fe_coord_poly_feff_balanced,7,0.020821190978210558,"loc:all,deg:3,fraction_size:10,chunk:0,coef:0",0,10,0,7115.0,7119.796727272727,0
Fe_coord_poly_feff_balanced,8,0.019809908363006074,"loc:all,deg:3,fraction_size:20,chunk:0,coef:0",0,20,0,7115.0,7117.131878787879,40
Fe_coord_poly_feff_balanced,9,0.019683003955170184,"loc:all,deg:3,fraction_size:4,chunk:1,coef:0",0,4,1,7128.324242424243,7141.115515151515,124
Fe_coord_poly_feff_balanced,10,0.01815410464344543,"loc:all,deg:3,fraction_size:20,chunk:9,coef:0",0,20,9,7138.983636363637,7141.115515151515,116
Fe_coord_poly_feff_balanced,11,0.017637445107685893,"loc:all,deg:3,fraction_size:5,chunk:0,coef:0",0,5,0,7115.0,7125.126424242424,136
Fe_coord_poly_feff_balanced,12,0.016098291402172307,"loc:all,deg:3,fraction_size:20,chunk:10,coef:0",0,20,10,7141.648484848485,7143.780363636363,48
Fe_md_poly_feff_natural,1,0.1018237121406177,"loc:all,deg:3,fraction_size:20,chunk:19,coef:0",0,20,19,7165.632121212121,7167.764,84
Fe_md_poly_feff_natural,2,0.07368717602978944,"loc:all,deg:3,fraction_size:10,chunk:9,coef:0",0,10,9,7162.967272727273,7167.764,36
Fe_md_poly_feff_natural,3,0.0493883458355163,"loc:all,deg:3,fraction_size:20,chunk:15,coef:1",1,20,15,7154.972727272728,7157.104606060606,69
Fe_md_poly_feff_natural,4,0.0460262579502968,"loc:all,deg:3,fraction_size:20,chunk:18,coef:0",0,20,18,7162.967272727273,7165.099151515152,80
Fe_md_poly_feff_natural,5,0.04233415125166634,"loc:all,deg:3,fraction_size:20,chunk:16,coef:1",1,20,16,7157.637575757576,7159.769454545454,73
Fe_md_poly_feff_natural,6,0.03330343477792536,"loc:all,deg:3,fraction_size:5,chunk:2,coef:0",0,5,2,7136.318787878788,7146.4452121212125,144
Fe_md_poly_feff_natural,7,0.03233310597908751,"loc:all,deg:3,fraction_size:4,chunk:2,coef:0",0,4,2,7141.648484848485,7154.4397575757575,128
Fe_md_poly_feff_natural,8,0.024870116975056606,"loc:all,deg:3,fraction_size:20,chunk:13,coef:0",0,20,13,7149.64303030303,7151.774909090909,60
Fe_md_poly_feff_natural,9,0.024799952547023742,"loc:all,deg:3,fraction_size:10,chunk:6,coef:0",0,10,6,7146.978181818182,7151.774909090909,24
Fe_md_poly_feff_natural,10,0.02372620510841091,"loc:all,deg:3,fraction_size:4,chunk:3,coef:0",0,4,3,7154.972727272728,7167.764,132
Fe_md_poly_feff_natural,11,0.02361484094096015,"loc:all,deg:3,fraction_size:10,chunk:5,coef:0",0,10,5,7141.648484848485,7146.4452121212125,20
Fe_md_poly_feff_natural,12,0.02337598692750298,"loc:all,deg:3,fraction_size:5,chunk:4,coef:0",0,5,4,7157.637575757576,7167.764,152
Fe_bader_poly_feff_natural,1,0.07869636480310466,"loc:all,deg:3,fraction_size:10,chunk:8,coef:0",0,10,8,7157.637575757576,7162.434303030303,32
Fe_bader_poly_feff_natural,2,0.0780986520698455,"loc:all,deg:3,fraction_size:20,chunk:16,coef:0",0,20,16,7157.637575757576,7159.769454545454,72
Fe_bader_poly_feff_natural,3,0.04457798384174011,"loc:all,deg:3,fraction_size:4,chunk:3,coef:0",0,4,3,7154.972727272728,7167.764,132
Fe_bader_poly_feff_natural,4,0.042516291232778246,"loc:all,deg:3,fraction_size:20,chunk:17,coef:0",0,20,17,7160.302424242424,7162.434303030303,76
Fe_bader_poly_feff_natural,5,0.035353625476147614,"loc:all,deg:3,fraction_size:20,chunk:1,coef:0",0,20,1,7117.664848484848,7119.796727272727,44
Fe_bader_poly_feff_natural,6,0.026572750124511713,"loc:all,deg:3,fraction_size:5,chunk:4,coef:0",0,5,4,7157.637575757576,7167.764,152
Fe_bader_poly_feff_natural,7,0.022242445278270417,"loc:all,deg:3,fraction_size:20,chunk:15,coef:0",0,20,15,7154.972727272728,7157.104606060606,68
