energy_eV,Cu,Cu2O,CuO
928.1,0.012311907407998228,0.01364652844067398,0.07639495742872845
928.2,0.01305205393002345,0.0148931296079114,0.08513673814255196
928.3,0.013822451980840216,0.01623042731686337,0.09410382932268258
928.4,0.014624082738661595,0.01766362564044707,0.10307092053482561
928.5,0.01545795105827743,0.019198149473958308,0.11451272169774852
928.6,0.01632508584890769,0.02083965069564848,0.13015346679478393
928.7,0.01722654045507136,0.02259401441206604,0.1468734087607129
928.8,0.018163393040422422,0.024467365288166166,0.16428781108885412
928.9,0.01913674697459202,0.026466073962193505,0.1889113726079362
929.0,0.020147731223022915,0.028596763545310305,0.2221660834379089
929.1,0.021197500739778042,0.030866316206003178,0.25542079442684595
929.2,0.022287236863369617,0.03328187983925378,0.30305341940323954
929.3,0.023418147715550248,0.03585087482047856,0.37162346746712965
929.4,0.024591468603113335,0.03858100084424421,0.45018179525372043
929.5,0.025808462422685845,0.0414802438477208,0.5659510608348793
929.6,0.027070420068491658,0.04455688301891839,0.7202038763282137
929.7,0.028378660843141484,0.04781949788968699,0.9416108217682568
929.8,0.029734532871378616,0.05127697551348653,1.271052875783754
929.9,0.03113941351683773,0.054938517727935905,1.6973981608062376
930.0,0.03259470980177879,0.05881364850210514,2.231093885391617
930.1,0.034360010068298495,0.06267154568009693,2.7028604663920426
930.2,0.03612531034491625,0.06645996708443204,2.9278347024534224
930.3,0.038311948878109126,0.07024838848875939,2.8489481667690666
930.4,0.04118603403591925,0.07423383171679655,2.556295832914535
930.5,0.04406011921520307,0.07953035341965559,2.201598331461193
930.6,0.04693420442167864,0.08568464788328992,1.867935869574822
930.7,0.05029617123766607,0.091989086236519,1.57171550468426
930.8,0.05520309641812244,0.09877072314762486,1.320662550528887
930.9,0.060110021651746344,0.10727933293376776,1.11633716066701
931.0,0.06501694695109325,0.11762573974292863,0.9540701009240359
931.1,0.07223990444684278,0.1285509225976296,0.8341597689787881
931.2,0.08113998874575114,0.14197448761564413,0.7434176669961013
931.3,0.0900400731647506,0.15878593001528146,0.6711518438914975
931.4,0.10230401365034546,0.1780323148104601,0.618536516852953
931.5,0.11940862502703876,0.20246959593107022,0.5792947834664877
931.6,0.13651323661413892,0.23304954872998582,0.5551952802159273
931.7,0.16590219926377245,0.26956425006177576,0.5445038932306562
931.8,0.19983468922513548,0.32045676198154815,0.5465773770482875
931.9,0.25037340320596574,0.38920246611646364,0.5619762533937818
932.0,0.31563839142225514,0.4832719253981624,0.5884333168329884
932.1,0.4106346301305298,0.6114382269900773,0.626017373475746
932.2,0.5296353824241761,0.7742681594751504,0.6719571292531488
932.3,0.6508025421576792,1.0075219017605774,0.7205700591380708
932.4,0.7488711352096846,1.2840481320580042,0.7721969564095811
932.5,0.8119303735457319,1.5642004712563553,0.8175021050120544
932.6,0.8428531015100446,1.7871134971037184,0.8521888910542413
932.7,0.8509312514719459,1.925451666879583,0.8797877426658768
932.8,0.8427625426483499,1.992577211197005,0.889086214512444
932.9,0.8260731295594391,1.9676430364824675,0.881656755385715
933.0,0.804369629580824,1.886976480319873,0.8735528511059218
933.1,0.7795151014161731,1.7883995764556702,0.864154372702475
933.2,0.753819149141676,1.6927787013961366,0.854254404440166
933.3,0.7282284113172443,1.6142258692064486,0.8577790345101693
933.4,0.7031293918308095,1.5522951841148778,0.8813339951422777
933.5,0.6794634930666212,1.500480417640872,0.9064955021066702
933.6,0.6564414626353947,1.4450206572787763,0.920150014867322
933.7,0.6356269595020321,1.3796986842562233,0.918778492938318
933.8,0.6150833112213503,1.3040736484188409,0.9158019106252601
933.9,0.597090480206452,1.2262665402484967,0.8801108589610853
934.0,0.5791539004551044,1.1519939289304364,0.8023037301094497
934.1,0.5639733111492741,1.0895584843389072,0.7244967249491486
934.2,0.5487927303018387,1.0448452422667118,0.6464290729381327
934.3,0.5361225399943969,1.0179790826598913,0.5679847953952577
934.4,0.5237946849647442,1.0131280160015739,0.48951769247106347
934.5,0.5134643178595716,1.0227784778505378,0.42159056359352426
934.6,0.5043070848124545,1.040154428373283,0.3725235735489796
934.7,0.495986220357165,1.0702537416485214,0.32940177579906016
934.8,0.4901744339973728,1.1039267672800464,0.2898249946778074
934.9,0.48436266571267983,1.132494483069168,0.2614454933181818
935.0,0.48136382927446164,1.155032160296919,0.24176881167815803
935.1,0.479302652280766,1.1634404522013446,0.22209242131112525
935.2,0.4778480486665139,1.151181508282958,0.20687251543216212
935.3,0.4804526837691399,1.1267232562297962,0.1984143677880701
935.4,0.4830573487149441,1.0956734654012978,0.190795739087871
935.5,0.48825213252559346,1.0569553525111117,0.18396716609989283
935.6,0.49749811264419164,1.016351536243534,0.18016279598200288
935.7,0.5067441325040066,0.9777132032619771,0.1790286799801027
935.8,0.5212678046058826,0.9410249314370276,0.17789506846114478
935.9,0.5406631632678983,0.9074094910936249,0.17749029610615238
936.0,0.5600585743306371,0.8765518913844044,0.17864126654141677
936.1,0.5856322006777702,0.8479874315656537,0.18055158514415987
936.2,0.6166846335452197,0.8223950401652007,0.18246258318517125
936.3,0.647737134870018,0.7992195643749461,0.18515670656721833
936.4,0.6781116794112783,0.7780290428814511,0.1892214438452342
936.5,0.7075499761894103,0.7596238686407674,0.19368664298338883
936.6,0.7369883616322099,0.7438122518964475,0.19815274746743583
936.7,0.7614298371985038,0.7304697985510812,0.20403409757299612
936.8,0.7645683905764956,0.7192714443110896,0.21229198010832523
936.9,0.76770705786499,0.7100937099985507,0.22113435540640944
937.0,0.770845848773889,0.7035677826646448,0.2299779251363721
937.1,0.7546615828761563,0.6982326934081169,0.24073071020599027
937.2,0.7347968544324933,0.6929164433303712,0.25501748545446923
937.3,0.7149322832211208,0.6876381158429458,0.27054561398747157
937.4,0.69397269261377,0.6823774310440346,0.2860753037961633
937.5,0.67114850376617,0.6756152373546394,0.3035238729134874
937.6,0.6483245135027531,0.6653858865125196,0.32569877983702344
937.7,0.625500737576907,0.6523904671075669,0.3507437948141687
937.8,0.6062015271530082,0.6380717084961038,0.375790832950741
937.9,0.5879552891261488,0.6226595418637356,0.4004379594265395
938.0,0.569709319450179,0.6050876056423281,0.42225376362622097
938.1,0.5517697523760479,0.586120263248553,0.4409256745123646
938.2,0.5396466576741284,0.5669722264195378,0.4596001858534446
938.3,0.5275238968910061,0.5498907565016042,0.478277462722033
938.4,0.51540149479764,0.5346506791834678,0.4891359415262015
938.5,0.5048525887628312,0.5199094834755761,0.4858439230099312
938.6,0.5002219896050406,0.5065186448300123,0.4779260298083327
938.7,0.49559183336129364,0.4951095132373218,0.4700116577436734
938.8,0.4909621517135767,0.4863391139917087,0.4619160013410069
938.9,0.4884550740198636,0.4788097331499173,0.4522119862579982
939.0,0.49231482741699084,0.4718186174756328,0.44063847268097606
939.1,0.4961751626680888,0.46631906625894887,0.42906941067632365
939.2,0.5000361199570873,0.4621238605361141,0.41750506399562703
939.3,0.505193906873834,0.45841886334571363,0.40740623540069426
939.4,0.5171572697816466,0.4547980114397785,0.40126565237333867
939.5,0.5291213902206174,0.4517030445067471,0.3978042461974621
939.6,0.5410863187616788,0.44908500413773816,0.3943487521447675
939.7,0.5530521089056215,0.4465516111682796,0.3908995079998552
939.8,0.5679269657072615,0.4441941495555423,0.38695229083906285
939.9,0.5829239733387123,0.4422443928912506,0.38200599553759595
940.0,0.5979220221261613,0.44109236589569584,0.3766399975486485
940.1,0.6129211787918672,0.44034308428938523,0.3712817754944175
940.2,0.6244584186307617,0.43978506674001283,0.3659317583350493
940.3,0.633963029831784,0.4398535936834424,0.3601479426495645
940.4,0.6434689720587646,0.441330502029124,0.35355403271309505
940.5,0.6529763279629937,0.44384323540298276,0.3466822088810183
940.6,0.6611107241356003,0.4465684337639615,0.33982051997061224
940.7,0.6629852816208701,0.4501052547711972,0.3329695064480652
940.8,0.6648615283010142,0.4548910883725522,0.3263062938768111
940.9,0.6667395659105857,0.4614722200946577,0.3200069490079393
941.0,0.6686195015055808,0.4689355813061723,0.31386949391773566
941.1,0.6669037469028916,0.4765631536660196,0.307745136662918
941.2,0.6628899519560044,0.4848109590177551,0.30163455319183197
941.3,0.6588784105034277,0.4943645436043776,0.2960050141211909
941.4,0.6548692533437332,0.5049049400107012,0.29162880517159107
941.5,0.6508626178708256,0.5156742006051798,0.2880886066715257
941.6,0.6431459296917679,0.5263236483669043,0.2845652008176419
941.7,0.6350648669598404,0.5367179856357306,0.28105942716745935
941.8,0.6269867805495376,0.5465362548823576,0.2776931193520448
941.9,0.6189118371684569,0.5560483611235668,0.27532275565143777
942.0,0.6107519797014841,0.5655392156193567,0.2740906279249965
942.1,0.6018015359280061,0.574935713232793,0.27287986936865677
942.2,0.5928547853459673,0.5813748770914001,0.27169151598311864
942.3,0.5839119291819507,0.5846564024072443,0.27052664745433946
942.4,0.574973178191507,0.5871234461998165,0.26958772882255116
942.5,0.5662606794209014,0.5895904899923922,0.2690348703952392
942.6,0.5587178509534488,0.5913480003116163,0.26862258000305983
942.7,0.5511798210065804,0.5895471964595475,0.2682385621621908
942.8,0.5436468424237495,0.5847951102415239,0.2678841394789684
942.9,0.5361191796300216,0.5790284312508932,0.267679979398342
943.0,0.528827983628485,0.5729828775802227,0.26829923605813943
943.1,0.5236205397337081,0.5663672571895007,0.2698172460131464
943.2,0.5184192789841529,0.5588648327649198,0.27137069874500797
943.3,0.5132245167970341,0.5498758638388103,0.2729612051989299
943.4,0.5080365825797782,0.5401210917133785,0.274590440028636
943.5,0.5028558202585885,0.5303663195879333,0.27700687131955987
943.6,0.5000277058848496,0.520611547462486,0.2812739815449758
943.7,0.49741142023589285,0.5111676630427603,0.28665853295923677
943.8,0.4948034309104203,0.50210445089756,0.2920891923075373
943.9,0.4922041455322861,0.493182283121876,0.29756798621886593
944.0,0.48961398914329995,0.48427707212406995,0.3030970188426575
944.1,0.4881588752703992,0.4754446403023488,0.3095713815267259
944.2,0.4874035997385562,0.4671449550262365,0.3177161707110125
944.3,0.48665883926615533,0.45964545996034356,0.3264464570529173
944.4,0.48592509510139503,0.45275059954669605,0.3352362255014275
944.5,0.4852028892767903,0.44604666350256084,0.3440880071154748
944.6,0.4845553102857202,0.439342727458424,0.35300442669649545
944.7,0.4841870179757003,0.4327456117689399,0.36210032646539897
944.8,0.48383196226108605,0.4271007202243919,0.37145104456225775
944.9,0.48349075587295337,0.422178028451313,0.380916025715914
945.0,0.48316403621861864,0.41743421469683784,0.39045714184683494
945.1,0.48285246622860123,0.4127497154489713,0.4000775324488583
945.2,0.48222802595619924,0.408154362174428,0.40978044971574923
945.3,0.4814352423224114,0.4037671429423672,0.4182961694517761
945.4,0.48065975911791126,0.40040905043996844,0.42471882787459003
945.5,0.47990235032561357,0.3976709520268503,0.4306484539592074
945.6,0.47916382005879915,0.39493285361373165,0.43667481280901527
945.7,0.47844500356095027,0.3921947552006123,0.44280177364699863
945.8,0.4772854071059376,0.3897730025320376,0.44903334044602
945.9,0.47613302353415643,0.3878635590588159,0.4538387002227653
946.0,0.47500305665762615,0.38706861641181706,0.4555707293881004
946.1,0.47389647679819913,0.3868827134123728,0.4559472130746894
946.2,0.47281429083181975,0.3866968104129284,0.4564457476554643
946.3,0.47172751470597807,0.38651090741348443,0.4570710728929501
946.4,0.4705304634014188,0.38670113445691917,0.45782808883321324
946.5,0.46936105783990095,0.3874806489127506,0.4586340447279601
946.6,0.468220463170271,0.3891014253937182,0.4592741132056108
946.7,0.46710988728501585,0.39113258364678305,0.4598038837508327
946.8,0.4660305821573524,0.3931637418998438,0.4604866421652803
946.9,0.4650422868003827,0.395194900152905,0.46132816151303224
947.0,0.4642459126483021,0.3975019446519522,0.4623344045860709
947.1,0.46348484355296077,0.40025039936118434,0.4635115292239723
947.2,0.4627605218855024,0.4035264342392503,0.4655173818808536
947.3,0.46207444131776904,0.40703975098710743,0.468671145790823
947.4,0.4614281483783758,0.41055306773496536,0.4721044688910478
947.5,0.46091034489354216,0.414066384482828,0.4757353661626609
947.6,0.46072718556846287,0.4178544526147529,0.4795710548896137
947.7,0.4605887867507679,0.4220991872045062,0.4836189820010394
947.8,0.46049692275151355,0.4269095409261427,0.4890324250207648
947.9,0.4604534291218189,0.4319771473396854,0.49653192400507995
948.0,0.4604602044557519,0.437045905968763,0.5050534506851269
948.1,0.46055262075134834,0.4421146645978418,0.5160664911616277
948.2,0.4610834976721891,0.44742957549953377,0.5295557197785246
948.3,0.4616707362907796,0.4531767344504961,0.5430449483954238
948.4,0.46231650629504895,0.4596108359721861,0.5568674419741859
948.5,0.46302305010783096,0.4663978320540049,0.5755889629103076
948.6,0.463792684966914,0.4731942341916455,0.6006423469845783
948.7,0.4646278050544614,0.4799906363292875,0.6259748018581002
948.8,0.4664365435087801,0.48692131407945294,0.654478546530579
948.9,0.4685422101167809,0.4941016378382458,0.6917410916000951
949.0,0.4707210282195297,0.5019695114311497,0.735051379800742
949.1,0.47297572209019306,0.5102548549604822,0.7815333134650265
949.2,0.4753091043664332,0.518560379686681,0.8427671549008888
949.3,0.4777240784958103,0.5268659044128627,0.9183417485318968
949.4,0.48121637255523975,0.5351790044809142,1.0037841074943246
949.5,0.4862854448327079,0.5435070515662528,1.1102459054202183
949.6,0.4914453894682557,0.5520433125719382,1.2328448932612777
949.7,0.4966994987419085,0.5607296419246298,1.373583176947019
949.8,0.5020511688336344,0.5694264097038546,1.5304920880933233
949.9,0.5075039026213743,0.5968565580315,1.6882816036969357
950.0,0.5132326858610954,0.6308272444900714,1.8291647229134647
950.1,0.5210014050849511,0.6498692930896554,1.9309661344462863
950.2,0.5290749423293255,0.6611894302447945,1.9820669398169812
950.3,0.5382972092086897,0.67226035786341,1.9795806699757572
950.4,0.5480117887887525,0.6834530414165312,1.9298005283774873
950.5,0.5577263683688372,0.6953961704100389,1.8466000860560619
950.6,0.5674409479489045,0.7078738772908586,1.745525292620517
950.7,0.5784924983069032,0.720405325828687,1.6390986844773423
950.8,0.5900513375252434,0.7337606991648509,1.5360362075979537
950.9,0.6016101767435702,0.7480204898419557,1.4433384952532122
951.0,0.6131690159619428,0.7629228539092471,1.3615108995349712
951.1,0.6289830832914146,0.7784234637629277,1.2921492162181847
951.2,0.6452699537443636,0.7952438163473085,1.237086425063376
951.3,0.6615568241973112,0.8146224822932575,1.1909004941405241
951.4,0.6816120750564392,0.835263529779353,1.1544499420269512
951.5,0.7016014038761273,0.8578182839894896,1.1277675441787465
951.6,0.7221241209873104,0.8850395848373513,1.1099945993620404
951.7,0.7527812156362289,0.915998091308984,1.1018112583138275
951.8,0.7834383102851546,0.9501631816895617,1.1002426217873562
951.9,0.8233826158879466,0.9895837992882772,1.1069621008075323
952.0,0.865414478463156,1.036466024146616,1.1173963986185842
952.1,0.9115819466634495,1.0890114089879772,1.1320779983867737
952.2,0.9582340864233818,1.1459576073502284,1.1486180917036974
952.3,1.000504359818839,1.2057138731480712,1.1667019616867513
952.4,1.0372887290583317,1.2649307448306957,1.1855328996850263
952.5,1.0659538526680437,1.3205165536561096,1.2016920241990188
952.6,1.0857579697895474,1.3666070665544594,1.2146048707273958
952.7,1.0973349372108838,1.4024884829441626,1.2250318761496888
952.8,1.0997548563094424,1.4272889716284878,1.2303488596951824
952.9,1.0954756667810501,1.436801866733525,1.2333497186312397
953.0,1.0872495320551896,1.4348153955937475,1.234739604073985
953.1,1.0762313396269927,1.4244638071701559,1.233854987913092
953.2,1.0623840041191668,1.4088281029907288,1.2328567342870442
953.3,1.0472118393374308,1.3912534498056184,1.231637615055257
953.4,1.0313195758250575,1.3725174890159118,1.230198988793519
953.5,1.0153880831311424,1.3527742142942285,1.2273005680135733
953.6,1.0003189198498255,1.3315955374981523,1.2186717859777358
953.7,0.985348718192103,1.3073373574604208,1.2049135191005902
953.8,0.9706552894035247,1.2812964011134158,1.1876340761058293
953.9,0.9564758673718914,1.255559289378875,1.1594965404759445
954.0,0.9427447416823999,1.231498261028589,1.1230794826242325
954.1,0.9298838383041731,1.2101327720979544,1.0860789566660118
954.2,0.9180299542869289,1.1911096832195966,1.0466635802816977
954.3,0.9105825954224818,1.174621280798531,1.0052322262920996
954.4,0.9031352365580498,1.1630150181792578,0.9642254422743863
954.5,0.8976667058622373,1.1553930127809755,0.9279360021045407
954.6,0.8923023240173998,1.1495966426611415,0.8978941552696584
954.7,0.888314610359535,1.144952228950212,0.8678523084347476
954.8,0.8853654358602242,1.1405963164105155,0.841559946032491
954.9,0.8826196913210619,1.135052425971971,0.8222099063470463
955.0,0.8846823480152213,1.128123674136267,0.8050989059534198
955.1,0.8872714269357884,1.1203867315894653,0.7882745223614597
955.2,0.8914692145600193,1.1119200061801062,0.7753886102594646
955.3,0.8976332017108278,1.1020242033119123,0.7668745689212981
955.4,0.9037971888616402,1.0907134554315805,0.7583605275831218
955.5,0.9131289407871048,1.0780814235360145,0.7514147664374113
955.6,0.9237545684654848,1.0646394913923463,0.747637396500073
955.7,0.934795192279219,1.0509630701970007,0.7452446673882538
955.8,0.9510974654675153,1.037292458586579,0.7427427337455333
955.9,0.9682175148574454,1.0247089281611625,0.7414817456259493
956.0,0.985337564247428,1.0133107713146707,0.7423237128318052
956.1,1.0053719922294049,1.002326813512101,0.7434156495300712
956.2,1.0259207223158497,0.9920993098802325,0.744575371453708
956.3,1.04646945240226,0.9826900823251358,0.7471166208272111
956.4,1.064659849183276,0.973638876889562,0.7514364253989512
956.5,1.0822612092513408,0.9653693883895428,0.7557562299706873
956.6,1.0999753066749485,0.9579307850895589,0.7602310087052061
956.7,1.1119860467670772,0.9508245585409542,0.7663454564133332
956.8,1.118517090599891,0.944189023515053,0.7744286685976683
956.9,1.1250481344326912,0.9380896764725271,0.7825118807820126
957.0,1.1298076187991088,0.9324346765316266,0.7905950929663899
957.1,1.1252664159683357,0.926967943361222,0.8005543147390077
957.2,1.1207252131375502,0.9215140315736193,0.8131042164190949
957.3,1.1157284021029727,0.9160795046544744,0.8256541180991843
957.4,1.1077767649170016,0.9105447194784914,0.8382301021248161
957.5,1.0985106626865035,0.9047816300688933,0.8519364098689517
957.6,1.0892445604560275,0.8982984534058054,0.8674209567654982
957.7,1.0800743693271908,0.891404086503277,0.8832742948998477
957.8,1.071873946003787,0.8844662983826889,0.8991276330342001
957.9,1.0636735226803922,0.8771756812752513,0.9139790928076199
958.0,1.0554027505769026,0.8695909713619132,0.9263172285470045
958.1,1.0476787906280365,0.8619610021143882,0.9370951950456458
958.2,1.0422633943779513,0.8548056402287727,0.9478884109716886
958.3,1.0368479981278722,0.8482911636373819,0.9586449051702772
958.4,1.0314326018778084,0.842212189208726,0.9644700980131082
958.5,1.0286985608514208,0.8362779819367354,0.9635955875491159
958.6,1.0283423254005508,0.8308037407442832,0.9627210770851246
958.7,1.0279860899496798,0.8259811683729122,0.9618465666211324
958.8,1.0275462668232709,0.8216647814327728,0.960206252349815
958.9,1.0294767915977838,0.8177318018455577,0.956533740096403
959.0,1.0338330536271032,0.8141587358784615,0.9515152696363459
959.1,1.0381893156564133,0.8117760211652745,0.9465300304007888
959.2,1.0425455776857433,0.8100859626391169,0.9415935715755046
959.3,1.0492134485139484,0.8084085539983336,0.9372205303630222
959.4,1.0583855622073683,0.8069312761813423,0.9338065070598668
959.5,1.0675576759008092,0.8057664352606343,0.9306499978249304
959.6,1.0767297895942283,0.8048729474150511,0.9274934885899982
959.7,1.085625734457983,0.8040966397206554,0.9243369793550631
959.8,1.095640720939806,0.8036865154973565,0.9210514636011605
959.9,1.1056557074216176,0.8038169825168173,0.9175786074013483
960.0,1.1156706939034517,0.804373163086796,0.9140918960451816
960.1,1.1256856803852546,0.8050777660723005,0.9106035742829572
960.2,1.1330550342753711,0.8057976853562007,0.9071152525207212
960.3,1.140285144344934,0.8070572485230166,0.9033332923545694
960.4,1.147515254414487,0.8087865785993528,0.8991458315354097
960.5,1.1543879813152016,0.8107015074308043,0.894958370716254
960.6,1.158783778144728,0.8127446446429971,0.8907709098971037
960.7,1.1608155027460718,0.8151785816718398,0.8865834490779496
960.8,1.162847227347413,0.8181868778422038,0.8825971675215432
960.9,1.1648789519487526,0.8216329716653279,0.8789000599300425
961.0,1.166910676550078,0.8252203132131601,0.8752186330293875
961.1,1.1649362510604255,0.8288076547609935,0.8715372061287374
961.2,1.1626602873919947,0.8327547300503005,0.8678557792280838
961.3,1.1602928779392003,0.837012820960832,0.8646853444979684
961.4,1.1577882998098998,0.8413907134771796,0.8623819315709566
961.5,1.1545983587389939,0.8458064288454523,0.8603013573348172
961.6,1.149113941733559,0.8501147700146043,0.8582091727171891
961.7,1.1436295247281119,0.8542464156644984,0.8560296338007671
961.8,1.138145107722671,0.8581668914186112,0.8540519900266802
961.9,1.132660690717235,0.861991354662569,0.8528563032753042
962.0,1.1267664693016084,0.8658131483362104,0.8521676171138186
962.1,1.1203063275101044,0.8691291795899035,0.851478930952334
962.2,1.1137499402498614,0.8717316910753629,0.8507902447908487
962.3,1.1071863087070417,0.8736572507738446,0.8501152064056254
962.4,1.1006226771642307,0.8753014964759723,0.849900293048164
962.5,1.0943786716787252,0.8768652308414399,0.8502437206006977
962.6,1.0884809277552867,0.8782706573640817,0.8503975593811061
962.7,1.0825831838318354,0.8783388456431456,0.8503869258506789
962.8,1.07668543990839,0.8774776993706019,0.8503762923202516
962.9,1.070787695984954,0.8765606808469212,0.850702109670776
963.0,1.0655264184435949,0.8756436623232394,0.8518570381207272
963.1,1.061139148727499,0.8744717154499858,0.8535153077694784
963.2,1.056751879011393,0.8727793899467242,0.8551735774182311
963.3,1.052364609295292,0.870680813429883,0.8568318470669841
963.4,1.0479773395791974,0.8684512121701278,0.8584350377699927
963.5,1.0440133853233162,0.8662109870442541,0.8607138012097778
963.6,1.0413899300245593,0.863969295074919,0.8642319243642334
963.7,1.0387664747257963,0.8617250941352317,0.8680281558092876
963.8,1.0361430194270367,0.8594777968044826,0.8718243872543424
963.9,1.0335492684466054,0.8572291156906707,0.8756206186994016
964.0,1.0309737233386904,0.8550029885894669,0.8794336603907692
964.1,1.0296190675808894,0.8528275722314343,0.8840936182995368
964.2,1.028342340930495,0.8509541015595057,0.8898910695399236
964.3,1.027065614280102,0.8493326183675345,0.8956696436671198
964.4,1.0257888876297108,0.8478039855509034,0.9013655180603656
964.5,1.024512160979317,0.8463076770762484,0.9069831872704197
964.6,1.0234424595691431,0.844844223310418,0.9125996638917936
964.7,1.0225716647622858,0.8434598778503009,0.918204844478476
964.8,1.021780872322268,0.8424405303382342,0.9237967000809039
964.9,1.021012644652375,0.8417251266678769,0.929388555683338
965.0,1.0202444169824805,0.8411264384040353,0.9349804112857668
965.1,1.0194761893125865,0.8405673220135197,0.9405722668881883
965.2,1.0185231622247408,0.8400964776836936,0.9460805355670414
965.3,1.0175624351611554,0.8398541001901023,0.9503651384575007
965.4,1.0166017080975709,0.8399346137759828,0.9531193198912808
965.5,1.0156409810339844,0.8401959652462437,0.9558735013250582
965.6,1.0146802539703998,0.8404846255806299,0.958627682758832
965.7,1.0136861161980473,0.8407820063795851,0.9613818641926085
965.8,1.0125132940388244,0.8412603981606463,0.9641360456263856
965.9,1.011340471879603,0.842224369747756,0.9654441449656613
966.0,1.0101676497203789,0.8435591085115764,0.9646122546853443
966.1,1.0089948275611573,0.8450056410195893,0.9635828618270778
966.2,1.0078220054019331,0.8464711858948246,0.9626001891462829
966.3,1.0066094884037795,0.847936730770057,0.961700203763704
966.4,1.005357276566703,0.849547175101425,0.9608253088467924
966.5,1.004105064729623,0.8515968117163696,0.9597082112947962
966.6,1.0028018274689998,0.8539247592886985,0.9581204044550052
966.7,1.0014797177914536,0.8563257896712628,0.9563444580683548
966.8,1.0001576081139094,0.8588199349216856,0.9545685116817039
966.9,0.9989441606423822,0.8613584653861202,0.9527925652950511
967.0,0.9978062241953592,0.8640120909069479,0.9510166189083998
967.1,0.9966682877483392,0.8670463215952808,0.9493576440374705
967.2,0.9955303513013162,0.870292996809808,0.9482365487415474
967.3,0.9943924148542945,0.873549206970881,0.9476351713967754
967.4,0.9932544784072745,0.8768073910490988,0.9470337940520029
967.5,0.9922123992177844,0.8800655751273212,0.9464324167072311
967.6,0.9912424185320637,0.883441135405638,0.94583103936246
967.7,0.9902724378463412,0.8872430083310223,0.9452296620176882
967.8,0.9893024571606196,0.8912904457343409,0.9449995250730253
967.9,0.9883324764748989,0.8953514896347794,0.945433686845619
968.0,0.9873624957891773,0.8994155942014762,0.9460772471268754
968.1,0.9865943152158702,0.9034796987681738,0.9467589997199222
968.2,0.9861288348111272,0.9076281280398638,0.9475098622104884
968.3,0.9856633544063846,0.9121156220939166,0.9482833283141454
968.4,0.9851599154973624,0.9168299953556082,0.9491025702260752
968.5,0.9845046425713034,0.9215873478321397,0.9505931906588846
968.6,0.9838493696452463,0.9263664638366726,0.9529236570428292
968.7,0.9833202528762542,0.9311554429521188,0.9552541234267762
968.8,0.9837162812586779,0.9359964045670215,0.9575845898107237
968.9,0.9841123096411009,0.9410569115591656,0.9599150561946735
969.0,0.9845083380235249,0.9463112163084121,0.962245261920703
969.1,0.9849043664059478,0.9516415561158951,0.9647464198729354
969.2,0.985300394788372,0.9569916446864886,0.9679440921953363
969.3,0.9856964231708006,0.9623417332570713,0.9717769203137654
969.4,0.9872946279712538,0.9676937047794354,0.9756097484321989
969.5,0.9893659632412176,0.9730552483140272,0.9794425765506287
969.6,0.9914372985111769,0.9784330802791739,0.9832754046690534
969.7,0.9935086337811408,0.9838231546446984,0.9871082327874818
969.8,0.9955799690511024,0.9892166155186712,0.9910738966774506
969.9,0.9976513043210625,0.9946100763926452,0.9954141543575076
970.0,1.0,1.0,1.0
