# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.354 Rnm= 1.399 L3 shell
# # Pot 1 Z=65 Rmt= 1.784 Rnm= 1.834
# # Pot 2 Z=29 Rmt= 1.354 Rnm= 1.399
# # Gam_ch=5.960E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-8.336E+00eV kf=1.899E+00 Vint=-1.694E+01eV Rs_int= 1.910
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.985  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           6.7262E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     961.503     16.633   2.560  9.60585E-01  1.01826E+00 -5.76743E-02
     962.289     17.419   2.600  9.73589E-01  1.02029E+00 -4.67018E-02
     963.088     18.218   2.640  9.90313E-01  1.02217E+00 -3.18573E-02
     963.898     19.029   2.680  1.00778E+00  1.02389E+00 -1.61168E-02
     964.721     19.852   2.720  1.02324E+00  1.02542E+00 -2.17710E-03
     965.556     20.687   2.760  1.03456E+00  1.02674E+00  7.82547E-03
     966.404     21.534   2.800  1.04042E+00  1.02784E+00  1.25757E-02
     967.263     22.394   2.840  1.04074E+00  1.02872E+00  1.20218E-02
     968.135     23.266   2.880  1.03665E+00  1.02935E+00  7.30876E-03
     969.019     24.149   2.920  1.03029E+00  1.02973E+00  5.52121E-04
     969.915     25.046   2.960  1.02398E+00  1.02987E+00 -5.89606E-03
     970.823     25.954   3.000  1.01956E+00  1.02975E+00 -1.01930E-02
     971.744     26.874   3.040  1.01809E+00  1.02937E+00 -1.12850E-02
     972.677     27.807   3.080  1.01968E+00  1.02873E+00 -9.05811E-03
     973.621     28.752   3.120  1.02367E+00  1.02785E+00 -4.17480E-03
     974.579     29.709   3.160  1.02932E+00  1.02670E+00  2.61517E-03
     975.548     30.678   3.200  1.03573E+00  1.02532E+00  1.04113E-02
     976.529     31.660   3.240  1.04200E+00  1.02370E+00  1.83024E-02
     977.523     32.653   3.280  1.04719E+00  1.02186E+00  2.53321E-02
     978.529     33.659   3.320  1.05028E+00  1.01979E+00  3.04993E-02
     979.547     34.677   3.360  1.05064E+00  1.01752E+00  3.31201E-02
     980.577     35.707   3.400  1.04812E+00  1.01505E+00  3.30718E-02
     981.619     36.750   3.440  1.04328E+00  1.01241E+00  3.08671E-02
     982.674     37.804   3.480  1.03706E+00  1.00960E+00  2.74602E-02
     983.741     38.871   3.520  1.03068E+00  1.00664E+00  2.40352E-02
     984.820     39.950   3.560  1.02529E+00  1.00356E+00  2.17317E-02
     985.911     41.041   3.600  1.02170E+00  1.00037E+00  2.13260E-02
     987.014     42.145   3.640  1.02016E+00  9.97114E-01  2.30498E-02
     988.130     43.260   3.680  1.02008E+00  9.93860E-01  2.62171E-02
     989.258     44.388   3.720  1.01979E+00  9.90845E-01  2.89496E-02
