# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.354 Rnm= 1.399 L2 shell
# # Pot 1 Z=65 Rmt= 1.784 Rnm= 1.834
# # Pot 2 Z=29 Rmt= 1.354 Rnm= 1.399
# # Gam_ch=1.162E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-8.336E+00eV kf=1.899E+00 Vint=-1.694E+01eV Rs_int= 1.910
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.984  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           3.2624E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     958.477     -6.361   0.720  1.59116E+00  1.22755E+00  3.63617E-01
     958.702     -6.135   0.760  1.64619E+00  1.21299E+00  4.33208E-01
     958.940     -5.898   0.800  1.64754E+00  1.19720E+00  4.50341E-01
     959.190     -5.648   0.840  1.58687E+00  1.18066E+00  4.06202E-01
     959.452     -5.386   0.880  1.47711E+00  1.16380E+00  3.13306E-01
     959.726     -5.111   0.920  1.34229E+00  1.14695E+00  1.95342E-01
     960.013     -4.825   0.960  1.19673E+00  1.13050E+00  6.62313E-02
     960.312     -4.526   1.000  1.04727E+00  1.11455E+00 -6.72833E-02
     960.622     -4.215   1.040  9.09851E-01  1.09922E+00 -1.89367E-01
     960.945     -3.892   1.080  8.05171E-01  1.08464E+00 -2.79471E-01
     961.281     -3.557   1.120  7.45316E-01  1.07095E+00 -3.25633E-01
     961.628     -3.209   1.160  7.31389E-01  1.05812E+00 -3.26729E-01
     961.988     -2.850   1.200  7.60927E-01  1.04629E+00 -2.85365E-01
     962.360     -2.478   1.240  8.31458E-01  1.03542E+00 -2.03965E-01
     962.744     -2.094   1.280  9.34166E-01  1.02541E+00 -9.12427E-02
     963.140     -1.697   1.320  1.04063E+00  1.01634E+00  2.42832E-02
     963.548     -1.289   1.360  1.11121E+00  1.00818E+00  1.03028E-01
     963.969     -0.868   1.400  1.13622E+00  1.00088E+00  1.35335E-01
     964.402     -0.436   1.440  1.13582E+00  9.94434E-01  1.41385E-01
     964.847      0.009   1.480  1.12436E+00  9.88792E-01  1.35572E-01
     965.304      0.467   1.520  1.10097E+00  9.83939E-01  1.17027E-01
     965.774      0.936   1.560  1.06554E+00  9.79828E-01  8.57123E-02
     966.255      1.418   1.600  1.02187E+00  9.76407E-01  4.54667E-02
     966.749      1.911   1.640  9.75289E-01  9.73652E-01  1.63706E-03
     967.255      2.417   1.680  9.34250E-01  9.71527E-01 -3.72765E-02
     967.773      2.935   1.720  9.04639E-01  9.69992E-01 -6.53531E-02
     968.303      3.466   1.760  8.86105E-01  9.69016E-01 -8.29111E-02
     968.846      4.008   1.800  8.76001E-01  9.68540E-01 -9.25383E-02
     969.401      4.563   1.840  8.71776E-01  9.68529E-01 -9.67531E-02
     969.968      5.130   1.880  8.71774E-01  9.68970E-01 -9.71954E-02
     970.547      5.709   1.920  8.75116E-01  9.69812E-01 -9.46959E-02
     971.138      6.300   1.960  8.79744E-01  9.71005E-01 -9.12611E-02
     971.741      6.904   2.000  8.82597E-01  9.72529E-01 -8.99320E-02
     972.357      7.520   2.040  8.82226E-01  9.74344E-01 -9.21181E-02
     972.985      8.148   2.080  8.81794E-01  9.76428E-01 -9.46343E-02
     973.625      8.788   2.120  8.88074E-01  9.78724E-01 -9.06497E-02
     974.277      9.440   2.160  9.09900E-01  9.81185E-01 -7.12853E-02
     974.942     10.104   2.200  9.52684E-01  9.83822E-01 -3.11384E-02
     975.618     10.781   2.240  1.00471E+00  9.86563E-01  1.81509E-02
     976.307     11.470   2.280  1.03715E+00  9.89388E-01  4.77584E-02
     977.008     12.171   2.320  1.03207E+00  9.92270E-01  3.97981E-02
     977.722     12.884   2.360  1.00704E+00  9.95176E-01  1.18683E-02
     978.447     13.610   2.400  9.81883E-01  9.98078E-01 -1.61948E-02
     979.185     14.347   2.440  9.63458E-01  1.00094E+00 -3.74801E-02
     979.934     15.097   2.480  9.53497E-01  1.00373E+00 -5.02310E-02
     980.696     15.859   2.520  9.52059E-01  1.00643E+00 -5.43732E-02
     981.471     16.633   2.560  9.58367E-01  1.00902E+00 -5.06551E-02
     982.257     17.419   2.600  9.70112E-01  1.01145E+00 -4.13421E-02
     983.056     18.218   2.640  9.84983E-01  1.01374E+00 -2.87559E-02
     983.866     19.029   2.680  1.00046E+00  1.01585E+00 -1.53902E-02
     984.689     19.852   2.720  1.01424E+00  1.01775E+00 -3.50842E-03
     985.524     20.687   2.760  1.02454E+00  1.01945E+00  5.08921E-03
     986.372     21.534   2.800  1.03020E+00  1.02089E+00  9.30145E-03
     987.231     22.394   2.840  1.03123E+00  1.02211E+00  9.11215E-03
     988.103     23.266   2.880  1.02858E+00  1.02310E+00  5.48799E-03
     988.987     24.149   2.920  1.02396E+00  1.02382E+00  1.45471E-04
     989.883     25.046   2.960  1.01930E+00  1.02428E+00 -4.98784E-03
     990.791     25.954   3.000  1.01611E+00  1.02447E+00 -8.36283E-03
     991.712     26.874   3.040  1.01536E+00  1.02440E+00 -9.03767E-03
     992.645     27.807   3.080  1.01721E+00  1.02407E+00 -6.85877E-03
     993.589     28.752   3.120  1.02111E+00  1.02346E+00 -2.35414E-03
     994.546     29.709   3.160  1.02647E+00  1.02263E+00  3.84098E-03
     995.516     30.678   3.200  1.03244E+00  1.02153E+00  1.09109E-02
     996.497     31.660   3.240  1.03822E+00  1.02019E+00  1.80224E-02
     997.491     32.653   3.280  1.04294E+00  1.01861E+00  2.43319E-02
     998.497     33.659   3.320  1.04581E+00  1.01683E+00  2.89810E-02
     999.515     34.677   3.360  1.04623E+00  1.01483E+00  3.13955E-02
    1000.545     35.707   3.400  1.04411E+00  1.01263E+00  3.14822E-02
    1001.587     36.750   3.440  1.03994E+00  1.01026E+00  2.96839E-02
    1002.642     37.804   3.480  1.03455E+00  1.00772E+00  2.68215E-02
    1003.709     38.871   3.520  1.02896E+00  1.00504E+00  2.39191E-02
    1004.788     39.950   3.560  1.02421E+00  1.00224E+00  2.19621E-02
    1005.879     41.041   3.600  1.02096E+00  9.99356E-01  2.16032E-02
    1006.982     42.145   3.640  1.01944E+00  9.96445E-01  2.29975E-02
    1008.098     43.260   3.680  1.01908E+00  9.93605E-01  2.54797E-02
    1009.226     44.388   3.720  1.01837E+00  9.90864E-01  2.75014E-02
