energy_eV,Cu,Cu2O,CuO
942.8,0.22554371767349535,0.2959207858637163,0.2597599676055899
942.9,0.22734983527243394,0.29779525581814437,0.26060459309423234
943.0,0.22913094427536926,0.29965124157816747,0.26144857487620293
943.1,0.23088783027839355,0.30148784925428546,0.26229450914390073
943.2,0.2326274159766429,0.3033032515861126,0.2631452296221689
943.3,0.23434972191192233,0.30509460606096733,0.264000848060336
943.4,0.236054769673924,0.3068571477911903,0.2648614812869615
943.5,0.23774258194670592,0.30858842211349347,0.26572725141070536
943.6,0.23941318255692676,0.3102884290278768,0.2666006404232115
943.7,0.24107438753243837,0.3119571685343403,0.26748748342394646
943.8,0.2427269006161083,0.31359563713516897,0.2683913036499036
943.9,0.24437074937019693,0.31520505501625107,0.2693122464771265
944.0,0.24600596271118325,0.3167858742734203,0.2702504636715199
944.1,0.247632570967631,0.3183381492589961,0.2712061136332682
944.2,0.24925434500714014,0.3198621132553307,0.27218217694145913
944.3,0.25087360985074547,0.32135947389878355,0.273183920368518
944.4,0.25249040043184945,0.3228327960748686,0.2742131899581257
944.5,0.25410475334911414,0.32428401784611266,0.2752701732544325
944.6,0.2557167069355117,0.3257137511909471,0.27635506578189295
944.7,0.2573265091182383,0.32712199610937187,0.2774680713408312
944.8,0.2589350877507283,0.3285090949974533,0.2786097558234335
944.9,0.2605424868079413,0.3298781000618844,0.2797809226593289
945.0,0.2621487523004678,0.3312313262019334,0.2809819321143038
945.1,0.2637539323565095,0.3325693467833236,0.28221302423818895
945.2,0.26535807730667305,0.3338923519294991,0.28347444897948465
945.3,0.26696014772521515,0.3352006273840404,0.2847664665406977
945.4,0.2685595843374672,0.33649484028831406,0.28608533374652645
945.5,0.2701564446193628,0.3377782893483119,0.28742445127781047
945.6,0.2717507886181816,0.33905296185885203,0.28878226462788736
945.7,0.27334267905264914,0.34031885781993443,0.29015907879039815
945.8,0.27493218141635845,0.3415759772315591,0.2915552109584532
945.9,0.2765178313387371,0.34282533409090726,0.292970990949492
946.0,0.27809965278261223,0.34406857052558437,0.29440192200306636
946.1,0.2796777202213085,0.345309258894997,0.29583831405923294
946.2,0.28125211135177897,0.3465493513812006,0.2972758931499077
946.3,0.2828229072160459,0.3477888479841951,0.2987150440955445
946.4,0.28439009256456294,0.3490277487039807,0.30015616666083483
946.5,0.28595330103827943,0.35026725916702706,0.301599676060074
946.6,0.28751262448259796,0.351509268242666,0.30304572659852635
946.7,0.2890681586138085,0.352756472465739,0.30449379524134185
946.8,0.290620003161093,0.35401018725131733,0.30594353422457576
946.9,0.2921682620129708,0.355270412599401,0.30739542591143953
947.0,0.2937132375244558,0.3565371485099901,0.308849970867331
947.1,0.295255567301138,0.3578112792936231,0.31030768845803736
947.2,0.29679536863438993,0.35909421982221357,0.31176911746471037
947.3,0.29833276360746686,0.360387661172102,0.3132368708259486
947.4,0.2998678792659392,0.3616923639134914,0.3147145678493562
947.5,0.30140084779329473,0.3630083280463817,0.31620308997128155
947.6,0.3029320960605223,0.3643355535707729,0.31770306013334926
947.7,0.30446273583110345,0.36567492115957995,0.3192151240329244
947.8,0.3059929158095533,0.36702789458624996,0.3207399508471728
947.9,0.3075227905950493,0.3683962868551153,0.32228184598045145
948.0,0.30905252088488383,0.3697809225497492,0.3238473866644018
948.1,0.31058227368390806,0.37118180536339973,0.3254397953019761
948.2,0.3121123335107394,0.37259893529606697,0.327066927513376
948.3,0.313644157030606,0.37403310135065315,0.32873659059776494
948.4,0.3151779314897976,0.375485689031187,0.3304487845551429
948.5,0.31671385134279745,0.3769589002254523,0.3322045601535092
948.6,0.3182521184939237,0.3784538660821855,0.33401936378466435
948.7,0.3197929425458821,0.3799706167510386,0.33591315950100614
948.8,0.321336541055392,0.38150915223201154,0.3378868271990102
948.9,0.3228861486025699,0.38306990292473814,0.33995036579911003
949.0,0.3244427516498068,0.3846536690307491,0.3421313913672649
949.1,0.32600659322289016,0.38626265438431684,0.3444489721394936
949.2,0.3275779253982584,0.3878981971205231,0.34691310815762305
949.3,0.32915700959656746,0.389560361927062,0.3495703114597836
949.4,0.3307441168843818,0.3912491488039334,0.35246579773083775
949.5,0.3323428263618333,0.39296458203271994,0.35563067954852545
949.6,0.33395837644229426,0.3947067095237654,0.359131230167919
949.7,0.3355910690242627,0.3964761986744727,0.3630183293534715
949.8,0.3372412169439346,0.3982735305056346,0.3673491694109546
949.9,0.33890914432038266,0.40009873847600713,0.37217473553175395
950.0,0.3405951869100314,0.40201186952915724,0.3774978042183214
950.1,0.3423002618115089,0.40403388834484627,0.38326507043610947
950.2,0.3440311461528957,0.40611694349162897,0.38935331148700125
950.3,0.34578885260850245,0.4082362835809594,0.395602670858635
950.4,0.3475771975176292,0.41039110981035043,0.4018441911439995
950.5,0.34939781645426177,0.4125818124495511,0.40792875709640536
950.6,0.35125070941840025,0.41481079693493716,0.41375099615484995
950.7,0.35313587641004457,0.4170797767729495,0.4192545513712389
950.8,0.35505775914808807,0.419388924224128,0.42442254873757246
950.9,0.35701804296070133,0.4217408802515247,0.4292655951939184
951.0,0.35901672784788435,0.42413854382454297,0.433816370332009
951.1,0.3610538138096373,0.4265839746124454,0.43810914709381504
951.2,0.3631434376748336,0.4290790901992409,0.4421832298867342
951.3,0.3652871702022371,0.43162812081540336,0.4460837024130075
951.4,0.36748501139184775,0.4342392667373138,0.4498385529754348
951.5,0.3697494806545036,0.43691657433305325,0.4534784767435767
951.6,0.3720803589823004,0.4396661776924816,0.45703427222639154
951.7,0.374479418411614,0.4425030347065082,0.4605340304901697
951.8,0.3769803276335813,0.4454391244076738,0.46400798708295304
951.9,0.37958308664820245,0.4484847250029751,0.46747699784208135
952.0,0.38231854966788126,0.45165668226915084,0.4709671947873791
952.1,0.38519365202837696,0.4549789132300868,0.4744902905594026
952.2,0.3882221331456465,0.45846957026607715,0.4780596766918871
952.3,0.3914056032080793,0.46214275950177225,0.48168121292339267
952.4,0.3947295046659215,0.46600748817216037,0.4853597667056599
952.5,0.3981756121065173,0.4700620273331294,0.4890976935073202
952.6,0.4017169515620669,0.47429473817630147,0.49288656923214264
952.7,0.405324084767664,0.47867518500443484,0.496716158525637
952.8,0.4089696792738157,0.4831706441433194,0.5005786236533148
952.9,0.4126233132977773,0.48774559739916856,0.5044578529680547
953.0,0.41626273088762517,0.4923510427636926,0.5083465438431175
953.1,0.41987481939995397,0.49695012080331663,0.5122396169584784
953.2,0.4234503029884606,0.5015160184330145,0.5161299009226838
953.3,0.4269797826008426,0.5060317982399273,0.520017037442407
953.4,0.4304588568550253,0.5104912452239795,0.5239003301392788
953.5,0.43388513342038354,0.5148906369939018,0.5277790869184525
953.6,0.437258481968716,0.5192267447612398,0.5316487051197607
953.7,0.4405817673530975,0.5234949675674461,0.5354911171965944
953.8,0.44385531834639325,0.5276854345428775,0.5392901501360645
953.9,0.4470800544505866,0.5317924312747961,0.5430347018434195
954.0,0.4502576833122179,0.5358169316899446,0.5466905372877408
954.1,0.45338969427298825,0.5397643082134506,0.5502315515435334
954.2,0.4564789784079647,0.5436432009785244,0.5536559049646149
954.3,0.4595288812629104,0.5474611181849478,0.5569559836466119
954.4,0.4625540423096434,0.551226184376728,0.560125431311496
954.5,0.4655544615481638,0.5549540484951971,0.5631655866074627
954.6,0.468536713092587,0.5586574814584441,0.5660913230871619
954.7,0.47150114294891915,0.5623423350569801,0.5689223391044553
954.8,0.4744523247198124,0.5660123017082679,0.5716586346593427
954.9,0.47739370866691655,0.5696683061580312,0.5743120316914407
955.0,0.4803259706305061,0.5733065405275123,0.5769044190021106
955.1,0.4832650852055065,0.5769225658584595,0.579442856171885
955.2,0.486212801285452,0.5805137916209953,0.5819282468894127
955.3,0.48917446336400017,0.5840778786094301,0.5843730089611873
955.4,0.4921566036000651,0.5876102461377898,0.5867909266802521
955.5,0.49515922199364687,0.5911063588194647,0.5891820000466069
955.6,0.4981928425748003,0.5945619814836328,0.5915511737704032
955.7,0.5012617638910121,0.5979745181207609,0.5939084376329612
955.8,0.504367364653175,0.601343217112591,0.5962581573385595
955.9,0.5075271252489107,0.6046680970808458,0.5985999885706944
956.0,0.5107437625154647,0.6079526424955278,0.6009378439694383
956.1,0.514017276452837,0.6112006528876517,0.6032783540492844
956.2,0.5173573492849536,0.614413455907961,0.6056223069517221
956.3,0.5207656896395659,0.6175934762528836,0.6079699164002264
956.4,0.524242297516674,0.6207433367793715,0.6103255382827552
956.5,0.5277793380003827,0.623864185071757,0.6126947802961896
956.6,0.5313748541776914,0.6269585268023392,0.6150776424405298
956.7,0.5350292205875582,0.6300290252446578,0.6174746133416725
956.8,0.538723489388764,0.6330767457807978,0.619890862795078
956.9,0.542439455792688,0.6361031971393749,0.6223325982181054
957.0,0.5461771197993303,0.6391100979877432,0.6247998196107549
957.1,0.5499305958880177,0.6420988726115657,0.6272925269730266
957.2,0.5536689850752224,0.6450701244707528,0.6298166352706898
957.3,0.5573922873609445,0.6480238946622566,0.6323803127898067
957.4,0.5610989891118269,0.6509602453212644,0.6349835595303772
957.5,0.564779273728016,0.6538788550854955,0.6376264577287514
957.6,0.5684287742597477,0.6567789921611665,0.6403125712399036
957.7,0.5720474907070223,0.6596583484203579,0.6430475067642378
957.8,0.575635741708182,0.6625156058565814,0.6458324270823504
957.9,0.5791967490509088,0.6653506252898627,0.6486673321942413
958.0,0.5827305127352027,0.66816227578165,0.6515490632268178
958.1,0.586236799046527,0.670949614663103,0.6544696957932742
958.2,0.5897174246183631,0.6737124968624512,0.65742431075689
958.3,0.5931800590207316,0.6764524436599247,0.6604129561983583
958.4,0.5966247022536326,0.6791715093138567,0.6634355163358822
958.5,0.6000513543170664,0.6818710897588315,0.6664764430193348
958.6,0.603468923278698,0.684551649023499,0.6695146124143962
958.7,0.6068853087457026,0.6872146614577316,0.6725500245210664
958.8,0.6103005107180798,0.6898622158847837,0.6755826793393453
958.9,0.6137142514986922,0.6924959348034856,0.6786101623275727
959.0,0.6171344059186351,0.6951170471665946,0.6816260660656711
959.1,0.6205690328249474,0.6977267066213548,0.6846261468137531
959.2,0.624018132217629,0.7003287286539451,0.6876105093482314
959.3,0.62748170409668,0.7029253334662593,0.6905793074713356
959.4,0.6309674281486318,0.7055165616055415,0.6935343176110297
959.5,0.6344836240338924,0.7081030545600834,0.6964785635035151
959.6,0.6380302917524616,0.7106858137978597,0.6994128570779568
959.7,0.6416074313043396,0.7132657090990333,0.7023371983343546
959.8,0.6452141251942985,0.7158431160663906,0.7052515872727089
959.9,0.648854091131341,0.7184192084442091,0.7081556171418234
960.0,0.652527329115467,0.7209957190138077,0.7110486972665055
960.1,0.6562338391466765,0.7235740123338934,0.7139307839621305
960.2,0.6599736212249697,0.7261545641494811,0.7168018721511671
960.3,0.6637378859613325,0.728737423554588,0.7196619618336153
960.4,0.6675261707563435,0.7313243202939178,0.7225101271820601
960.5,0.6713384756100026,0.7339167601323819,0.7253450896729284
960.6,0.6751736132147041,0.7365153379779815,0.7281668493062202
960.7,0.6790233546493109,0.7391204647827806,0.7309754060819355
960.8,0.6828798459319296,0.7417333931949317,0.7337707600000742
960.9,0.6867430870625606,0.7443559642335116,0.7365535453689364
961.0,0.6906130780412039,0.7469895811909414,0.739324673939781
961.1,0.6944898188678593,0.7496346968148784,0.7420841951530532
961.2,0.6983600002070931,0.7522913111053224,0.7448321090087533
961.3,0.7022226202809698,0.7549605771329444,0.7475684155068811
961.4,0.7060773752859398,0.7576434918100425,0.7502947257805652
961.5,0.7099238095166789,0.7603404391420686,0.7530137735068182
961.6,0.7137596460426981,0.7630515403643038,0.7557262612850493
961.7,0.7175772620967117,0.7657764513054192,0.758432152508298
961.8,0.7213766576787194,0.7685146055953544,0.7611311717527657
961.9,0.7251578327887213,0.7712653263617862,0.7638239555838852
962.0,0.7289207874267173,0.7740283058515162,0.766512969473609
962.1,0.7326641601298981,0.7768035355076511,0.7691998119698089
962.2,0.736386070782956,0.7795893941872579,0.7718844830724847
962.3,0.7400861996367059,0.7823835948134715,0.7745669827816364
962.4,0.7437645226240046,0.7851839675224148,0.7772473541280299
962.5,0.7474210397448523,0.7879896106057376,0.7799270478631998
962.6,0.7510568128692022,0.7908002659968473,0.7826078244085163
962.7,0.7546729923561706,0.7936154262645261,0.7852890859999253
962.8,0.7582695782057571,0.7964308050991492,0.7879703140643368
962.9,0.7618465704179619,0.7992434236630623,0.7906515086017512
963.0,0.7654039689927851,0.8020531028664366,0.7933337304252132
963.1,0.7689438884153005,0.804859842709272,0.7960195936811552
963.2,0.7724692323369076,0.8076628260583141,0.798710685379569
963.3,0.7759800007576063,0.8104603849206368,0.8014070055204547
963.4,0.7794761936773968,0.8132512171216743,0.8041085541038122
963.5,0.782957811096279,0.8160349026819507,0.8068151574684402
963.6,0.7864262593638222,0.8188114075483119,0.8095289456618812
963.7,0.7898859919203275,0.8215807270190194,0.8122538263242313
963.8,0.7933370087657952,0.8243428530519579,0.8149906763172237
963.9,0.7967793099002252,0.8270977757221263,0.8177394956408585
964.0,0.8002129940080719,0.8298454905940229,0.8205002842951359
964.1,0.803638121573356,0.8325860699610345,0.8232730952819336
964.2,0.8070587486662494,0.8353196763685768,0.8260605988863435
964.3,0.8104751341848478,0.838047277656679,0.8288663815687771
964.4,0.8138872781291514,0.8407696815320947,0.8316903838106268
964.5,0.8172951804991602,0.84348718561229,0.834532344863707
964.6,0.820698841294874,0.8461998935079256,0.8373920181509302
964.7,0.8240989483008999,0.8489079105296709,0.8402693999121227
964.8,0.8274961623298992,0.851611490246921,0.8431644545314438
964.9,0.8308907491678038,0.8543118026039433,0.8460771399958753
965.0,0.8342827837798767,0.8570098218455449,0.8490074563054167
965.1,0.8376722661661179,0.8597059220848446,0.8519554034600685
965.2,0.8410591963265273,0.86240023016334,0.8549209814598303
965.3,0.8444429603156995,0.8650930290234203,0.857903926759252
965.4,0.8478235325525761,0.8677850509800666,0.8609003812004132
965.5,0.8512009130371572,0.8704773310105153,0.8639055194398906
965.6,0.8545751017694425,0.873170448762535,0.866919341477684
965.7,0.8579460987494323,0.8758644917704511,0.8699418473137935
965.8,0.8613137929792059,0.8785594879863589,0.872973036948219
965.9,0.864677590828872,0.8812560176128653,0.8760129103809607
966.0,0.8680374922984307,0.8839556371006673,0.8790569081864471
966.1,0.8713934973878823,0.8866595348863994,0.8820982830828809
966.2,0.8747456060972266,0.8893680693075564,0.8851364123543679
966.3,0.8780938184264637,0.8920813013053303,0.8881714433073251
966.4,0.8814380025003732,0.8947992308797208,0.8912036366507284
966.5,0.8847780264437345,0.8975223224834437,0.8942330714935793
966.6,0.8881138902565477,0.9002519838791926,0.8972589841829071
966.7,0.8914454244208312,0.9029891071495425,0.9002798905955267
966.8,0.8947725662381532,0.9057339265500975,0.9032951975367198
966.9,0.8980953157085141,0.9084867405461136,0.9063049050064864
967.0,0.9014140338323046,0.9112476914075045,0.9093090130048265
967.1,0.904728971474203,0.9140171480536087,0.91230752153174
967.2,0.9080401286342092,0.9167963304552135,0.915300799392651
967.3,0.9113475053123238,0.9195859195702718,0.918290542495349
967.4,0.9146511015085461,0.9223859459615752,0.9212783894849189
967.5,0.9179509172228764,0.9251964159562084,0.9242643403613606
967.6,0.9212472709147747,0.9280173295541715,0.9272483951246743
967.7,0.9245404021117545,0.9308490629866548,0.9302305537748599
967.8,0.9278303108138158,0.9336929827326766,0.9332108163119173
967.9,0.931116997020959,0.9365498759110547,0.9361903532385306
968.0,0.9344004607331836,0.9394197861353034,0.9391712590558147
968.1,0.9376807019504898,0.9423027232159134,0.9421541939869467
968.2,0.9409583910984298,0.9451986871528848,0.945139278450403
968.3,0.9442345338153316,0.9481079482359706,0.9481267303462847
968.4,0.9475091301011951,0.9510315932847011,0.9511166209426694
968.5,0.9507820538492958,0.9539703495251607,0.9541090945684249
968.6,0.9540528006327359,0.9569243547205512,0.9571062680469371
968.7,0.9573213704515152,0.9598936786304835,0.9601107893710968
968.8,0.9605881824248812,0.9628783528696285,0.963122658540904
968.9,0.963856310093981,0.96587854405982,0.9661418755563587
969.0,0.9671257534588142,0.9688949559196864,0.969168440417461
969.1,0.9703965125193812,0.9719282096378575,0.9722023523023692
969.2,0.9736685872756817,0.9749785489329102,0.9752441502150269
969.3,0.976941977727716,0.9780460371064393,0.9782960302309143
969.4,0.9802166838754838,0.9811306741584447,0.9813599949649513
969.5,0.9834966996205702,0.9842324661244362,0.9844360444171383
969.6,0.9867835968092564,0.987351443686013,0.9875241785874752
969.7,0.9900773754415426,0.9904876590532112,0.9906243974759618
